word,frequency
höheres,11
sprecheerreiche,1
sprachlevel,1
sechs,328
spanish,23
studium,754
videospiele,45
spielte,145
wusste,274
videospielen,6
mus,9
ste,77
spanischbuch,1
verbracht,204
verbringen,342
verbessern,833
sage,224
vielfach,14
mx,1
mitzuteilen,12
tut,549
leid,360
per,168
best,120
grüsse,18
abc,11
deutschkurs,286
erkrankt,12
ielen,15
ank,43
grüße,193
xx,61
danke,1143
augerufen,2
august,341
vertrag,82
unterzeichnet,7
freuen,262
tochter,753
angerufen,172
unterzeichnen,4
taglich,12
meien,6
kollegin,76
länge,41
wörte,35
versuchen,448
mals,45
hre,45
koleginnen,1
glich,18
englis,46
mei,56
kolleg,7
kolleginnen,23
nge,17
iel,22
übe,89
versuche,422
lfen,23
moechte,616
arm,136
verbs,46
messung,5
kenne,553
örter,11
verben,110
erben,14
verbesserungen,30
könnt,189
maßnahmen,79
ergreifen,29
schuler,43
gymnasium,178
lesenmalenspazieren,1
schneller,175
getan,237
null,137
chüler,6
malen,80
tipps,60
solches,88
beides,118
okay,224
lebensonst,1
hättest,38
mehrere,334
sprach,293
portuguese,6
deutsches,274
audio,26
wiedersehen,164
muttersprache,280
portugiesisch,49
cant,149
youre,87
talking,58
listen,20
radio,158
books,52
mainly,12
person,580
standing,6
front,38
phoning,1
supposed,24
used,179
media,31
hilft,229
termin,190
amerikaner,184
skype,138
schweiz,361
gesehe,3
fahre,455
fur,266
scheiz,1
brazilien,4
folgendes,61
beruf,314
interssehobby,1
bra,12
ilien,1
zi,11
lien,3
übergeben,16
dezember,215
kanada,281
fahren,1426
vorübergegangen,3
ichnbsp,3
nbsp,23
engl,54
übernommen,40
erster,314
angefangen,451
bitte,1884
kollegen,283
sprenchen,2
can,580
brasil,5
blackout,4
städte,239
wurden,705
dunkelheit,42
licht,183
flash,13
stromausfall,22
brasilien,77
städten,148
dunkel,77
totale,16
gehüllt,1
flackern,2
st,357
dt,22
beginnen,305
anfangen,205
translated,32
by,310
google,137
eiß,10
melancoria,4
over,68
hello,82
long,95
time,305
see,449
id,96
busy,23
last,163
some,279
weeks,19
one,442
participated,4
boat,3
race,6
annual,5
event,21
univ,8
team,91
won,8
silver,7
medal,2
livehouse,3
friends,137
band,253
played,16
vocal,2
part,133
songs,41
invited,4
welcomeparty,1
swimming,10
club,59
party,417
had,241
lasted,3
night,59
bars,14
karaokebox,1
shinjyuku,2
enjoyed,12
much,200
week,86
could,290
easy,29
must,74
catch,14
class,64
people,248
get,236
depressions,1
call,54
disease,2
tired,38
our,117
environment,13
april,233
caught,5
enough,44
energy,12
daily,14
tasks,10
y,199
melancholia,4
ello,2
few,56
starters,1
ve,23
universitys,1
informal,15
diaries,5
blogs,5
etc,186
exclamation,6
marks,9
many,148
personal,39
rule,11
excited,23
points,9
went,112
sang,52
were,182
welcome,8
karaoke,79
box,12
evening,25
tone,6
your,414
tame,2
rewrite,3
great,75
relax,11
studies,13
become,33
depress,1
ions,1
ed,29
right,178
schools,10
jobs,85
starting,10
changes,13
things,121
months,33
even,119
open,37
pc,75
everymorning,1
swam,1
hard,89
belong,8
everyevening,1
jobbed,1
everyday,23
met,36
watching,23
movie,46
going,133
shopping,23
biggest,9
trip,37
major,15
coud,1
talk,75
ill,92
try,96
entry,59
gehts,172
halbzeitprüfung,3
vorbereitet,176
vermute,77
bestanden,207
pggprüfung,1
germanisikgrundstudiumsei,1
aspekt,37
ebene,31
spielgele,1
nun,760
erfassen,21
mitte,184
studiums,131
zwischenprüfung,35
vordiplom,7
pgg,5
germanisikgrundstudium,1
sprachkenntnisse,48
spiegele,1
nutzenmuss,1
bett,598
gehennachdem,2
bittersüße,5
wütend,69
unrecht,26
koenen,2
gleiche,275
tagesbücher,2
gabt,8
kopierete,1
erklärte,87
gelauben,1
anschließlich,7
geschriben,7
beweis,30
gezeigt,165
schluss,244
gluaben,2
zeigte,95
velleicht,15
glaubte,103
kleinigkeit,18
eigenschaft,23
glücklicherweise,155
schließlich,393
sache,502
ausflug,125
vergnügungspark,9
schoen,213
leide,42
orten,51
aufspielen,3
haha,208
krolina,4
sonnertag,2
vergessen,692
vereinbart,18
beschäftigt,353
nachtzusammen,1
nachdem,830
koen,3
höfliche,12
schreibt,287
meint,134
dritte,168
kopier,3
gelaub,1
laub,21
geschri,9
anschließ,1
end,123
häufiger,45
geglaubt,60
glaubt,122
ehre,33
eide,8
ausprobieren,37
orte,112
karussell,1
sonntags,22
sonn,13
schoener,19
weder,175
freut,214
amüsant,16
vorläufig,8
uberlegen,1
dennnoch,5
bestehen,274
interview,136
teilzeit,17
taschengeld,44
ner,21
soweit,43
berlegen,3
dir,1096
beabsichtigt,7
einfachervorläufig,1
natürlicher,161
auszugehen,18
abgabe,7
deiner,161
zettel,28
hast,969
eben,225
hängt,153
korrigiert,156
computerspiele,60
aufwenden,9
statistik,73
imternet,2
ca,176
stunde,659
mehre,64
besonder,57
jugendlichen,154
sucht,95
coputerspiele,1
wenden,48
fragen,742
wichtigste,186
argument,70
computerindustrie,5
bestandteil,13
chinesischen,184
wirtschaft,221
schafft,33
arbeitsplätze,40
entwicklt,3
witschaft,2
fördert,20
entwicklung,287
wissenschaft,100
technik,164
informationszeitalter,4
gewissem,5
symbol,124
komplex,39
stärke,37
china,1378
weiteres,33
spass,232
gelangweit,1
guter,234
wahl,186
dagegen,243
computerspiel,45
sobald,142
beeinflusst,55
spiel,527
spieler,102
unüberschaubarkeit,2
spiels,23
kaum,479
selbst,1198
kontrollieren,60
körperliche,28
geistige,36
schaden,84
augen,483
geschaden,1
angst,703
davor,163
wirklicher,10
liegen,190
sorgar,4
freunde,1548
konsum,6
computerspielen,14
hohem,15
gewaltgehalt,2
erwachsenen,69
aggressionsbereitschaft,2
hinführt,1
aggresiv,2
argumente,29
gestellt,92
ternet,1
weltweit,78
pro,488
co,121
puterspiel,1
entwickelt,184
gewisse,29
chinas,82
gelangweilt,45
süchtig,18
passieren,145
lieren,2
computerspielsüchtig,2
einedie,7
verbote,5
lage,197
ädigen,1
gesch,33
ädigt,1
wirkliche,50
wirklichen,39
lehnen,14
nannt,12
plötzlich,418
erinnerte,52
aufsatz,286
freundins,6
studentenwohnheim,69
bleibe,159
laufwerk,5
meistens,564
gingen,305
oeffnen,2
etaws,2
abgeneiges,2
eis,293
stiel,8
schmeckt,216
blauen,74
satzteil,10
möchtest,251
lernst,57
heißen,186
schmeckte,33
gemischte,17
gefühl,370
referat,79
horoskop,5
winterferien,56
gebeten,94
webseite,166
kopiert,13
dateien,16
website,264
sorgafältig,1
ganze,737
bat,39
darumdie,1
überzustezenhabe,1
wahlfach,11
gewählt,100
zuerstnetzwerkgeschwindigkeit,1
langsamkonnte,1
schlusshabe,2
lieblingswahlfach,2
lustig,453
mittelmäßig,2
kopierte,4
sorgfältig,26
durchlas,2
eshalb,39
webs,7
ite,15
durchgelesen,15
hab,473
hinbekommen,3
netzwerkgeschwindigkeit,1
langsam,388
netzwerk,19
anschauen,100
heuteweil,2
langen,194
chat,30
vielso,1
esdass,11
plaudern,38
freundlichbegeistert,1
korrigierte,11
sprachfehler,5
ernstdann,1
genauer,81
lokalisierter,1
geworden,688
hoffeeines,2
sprechenals,2
amerikanishe,3
juni,304
jahres,161
pruefung,183
germanistikstudium,6
gewonnenviel,2
gewonnen,197
gib,79
gas,46
schlussich,1
wünsche,393
allen,410
valentinstag,35
plauderten,1
begeistert,122
ernsthaftdamit,1
vorher,322
amerikanerin,24
catching,1
then,176
build,6
sentencedie,1
aufgeholt,2
deutschzum,2
grammatikhörverstehen,2
kommt,1401
polendie,1
deutschhörverstehen,2
junge,547
frauund,1
denkeich,3
unterrichtsstunden,15
et,349
polen,165
ausoder,2
hübsche,23
glaube,1638
direkt,172
braucht,537
anrede,40
endlose,6
hausaufgabenendlose,1
wer,734
retten,79
kummersin,1
türkei,101
helfenmein,1
mutigen,6
land,1177
amtsprach,1
türkisch,32
reist,51
kühl,94
abendswährend,1
mittags,53
winter,585
regenschirm,57
sonnenbrille,7
mitmachen,16
vergichen,1
sonnenmilch,3
mitnehmen,90
knnen,3
enthüllen,3
shorts,8
anziehen,119
trifftsoll,1
linke,45
rechte,81
wange,9
küssen,41
unbekannte,46
hände,124
schütteln,9
gast,53
wäremüsse,1
ausziehen,15
liebespaar,6
öffentlichen,66
türkische,19
küche,199
einfachallerdings,1
küchezum,1
beispielverschiedene,1
fleischküche,1
fishküche,1
berühmte,105
snacks,16
gebäck,20
leckem,1
gericht,130
kaffee,392
betrifftsind,1
lamm,6
gegrillt,15
schmecken,43
fleisch,225
frischriechend,1
sanft,23
fehlt,136
genauwie,3
alkohol,177
fehlen,66
spezialnähmlich,1
bier,535
weine,20
trinkgeld,17
bezahlung,20
service,56
spitze,53
hotels,53
restaurants,88
dollar,67
kellnerindie,2
taxifahrer,28
endlos,6
kummer,12
mutige,13
amts,1
prach,5
verg,18
ichen,4
freizügig,1
angezogen,58
trifft,75
oll,16
küsst,5
müsse,77
zeigen,298
vielfältig,16
verschiedene,699
gerichte,87
fis,1
lecke,3
ren,111
grillen,17
schmeck,26
frisch,70
riechend,1
riecht,33
lkohol,1
ischen,28
getränke,58
spezi,10
nä,11
mlich,16
spitzenhotels,1
zimmerreinigung,1
taxifahrern,1
vergesse,81
verlor,58
scheiße,39
wiederherstelle,1
gesurft,12
vermiss,15
sorge,186
zusammenfassung,45
inhaltsangabe,12
inhatsangabe,1
mutprobe,4
erzählung,82
vorstadtkrokodile,3
max,38
grün,126
hannes,13
mut,98
probiert,77
krokodiler,1
bedingung,22
dach,76
probe,48
ablegen,71
erreichtet,1
erflogreich,1
schreite,4
krokodil,13
hinunterklettern,2
dachrinne,2
kaputt,157
absteigen,8
fürchtet,14
fährt,156
maria,97
hauptstraße,8
telefoniert,42
feuerwehren,3
ihm,1611
weile,131
feuerwehr,12
feuerwehrmann,12
hinaufklettet,1
leiter,46
fürchte,58
weint,22
gerettert,1
ätt,3
fertig,441
einfacher,165
beinahe,65
gewesen,551
speichernsichern,1
mist,22
bayerisch,3
schimpfen,13
kreuzkruzifünferl,1
nochmal,142
neuem,19
her,509
wiederherzustellen,1
rotzdem,11
inha,1
tsangabe,1
stellt,200
erreicht,118
erf,8
ol,4
greich,1
schr,39
hinauf,18
klettet,1
gerette,1
lieblingskummer,1
traurig,484
personenbeschreibung,1
foto,356
modern,59
funkelnden,4
schriftstellerin,28
ungefähr,449
äußeres,3
erscheinungsbild,2
schlank,42
haare,229
lockig,7
ohren,88
decken,24
nase,127
dick,113
mund,113
zähne,71
ordentlich,28
moderne,119
mütze,24
zieht,71
dunklen,35
mantel,53
leder,7
blume,97
aussehen,204
vornehm,5
eigenartig,6
nimmt,214
handtasche,6
lächelt,16
klug,63
gebildet,45
ichdass,31
meter,137
amerikanischen,78
kennengelernt,199
sehrihn,1
kennen,761
freundlichdass,1
sagte,1281
ihmdass,2
fremdsprach,39
sagtewenn,2
übungenkönnen,2
schlug,55
davordass,3
mussmit,1
kommunizieren,61
könne,78
forschritt,7
recht,289
üb,13
ung,113
most,98
bit,132
better,534
than,126
actually,62
reader,13
nothing,33
his,146
suggestion,16
dankbar,153
grateful,6
semesters,48
ungeeignet,4
konzentrieren,152
unswir,3
komme,720
deutschlanddie,3
unterichte,2
streng,97
wollen,1038
übereinstimmung,4
ergebnissen,4
umverteilen,2
zwar,906
lernenaber,5
glaubees,4
fair,31
unsbesondes,1
unterschied,398
armen,87
erweiten,1
hoffealles,1
neuen,615
genau,699
bekämen,5
ichte,7
aufteilen,7
gegenüber,161
besonde,6
schlechten,81
erweite,2
regnt,3
unser,628
unterschiede,124
gesagtzum,1
universitäten,123
gestreut,5
verteiltwährend,2
konzentriert,46
klassenzimmer,128
findest,52
regn,7
sense,80
sitze,94
frierend,1
sitting,7
freezing,2
library,19
emem,1
kalten,75
cold,37
auseinander,22
unis,15
valentingstag,1
nichtwas,6
tastatur,45
ledergürtel,2
luftbefeuchter,2
empfehlen,149
arbeitet,395
freundliches,3
bestellt,89
gutes,378
wettergute,1
geeignet,70
weißt,157
suzhou,48
chinahast,1
gereistdann,2
lasse,77
euch,838
einführen,23
provinz,75
jiangsu,8
altes,67
sprichwort,93
himmeles,2
hangzhou,19
daraus,90
sehendass,3
shanghai,282
wächst,39
kulturelle,52
künstlere,1
verkehrszentrum,1
sagtes,3
bemüht,34
garten,284
weltkulturerbe,4
außer,341
sehenswüdigkeiten,4
willkommen,82
besichtigen,71
michsie,7
einfürung,1
kennst,73
lass,112
dich,1062
vernünftigen,8
wirtschaftlichen,27
rten,17
nd,158
verzeichnet,2
ärgert,41
michweil,5
fahrrad,339
gestohlen,63
fahrraddas,1
geschenkt,74
tagt,1
diebe,13
handys,53
diestagmittagich,1
ginge,29
studienkollegen,5
mensa,88
peteradass,1
hinter,214
jagen,29
petra,28
studentin,277
schlusssie,1
polizei,210
ließ,110
glaubedie,2
dieb,45
istweil,8
logwenn,2
fragt,123
unseren,251
lehrern,49
jiaozi,13
organisieren,56
michdass,18
tätigkeit,77
sogute,1
stagmittag,1
gin,9
petera,1
ih,141
jag,4
diebstahles,1
ergibt,54
sinn,337
karolina,4
gechattet,11
unsmit,1
mikrofon,6
hübsches,15
nervösaber,3
danach,1296
lockerweil,1
lacht,38
sprachdeutsch,1
chatten,29
vielüber,1
alleszum,1
medizinautoreise,1
vieldas,1
entschiedeneine,1
bestimme,7
typisch,90
interesse,217
chinesischkann,1
kräften,10
istich,6
mitschüler,36
verleiht,8
schlüssel,84
vorsagen,9
ganzenes,1
stohlen,1
streben,27
forschritte,5
karneval,35
ikrofon,1
unterhielten,22
locker,21
deine,637
vieles,127
medizinauto,1
entschieden,244
indem,134
leichter,178
beste,489
verliehen,9
hartes,7
fortschritte,48
märz,253
entschuldigung,146
autos,282
peking,102
weltstadt,2
aller,228
familien,245
neulich,291
regelung,11
beschlossen,122
parkplätze,3
autoindustrie,32
bringt,253
staat,263
steuergeld,2
angestellte,47
autoindustie,2
arbeitlos,5
druck,95
gesetzt,95
verhindert,11
gesellschafts,8
weites,2
lautet,77
bewegen,102
irgendwann,184
unpücklichkeit,1
zug,524
anderen,1535
contra,4
verkehrsunfall,10
betrunke,2
fahrer,61
getroffen,473
passanten,10
treffen,693
unfalls,5
unschuldige,13
ums,70
soziales,6
status,30
protzen,2
werkzeug,9
passenden,16
sozialhilfe,3
leisten,107
wichtigeste,4
umwelt,172
verschmutzen,18
schäden,17
umweltschmutzung,2
abgas,18
schmutzigkeit,2
schräcklich,1
atmt,1
tiere,274
daran,587
sterben,118
contrateile,1
politik,173
einander,198
gegenübergestellt,4
teu,18
rer,15
nötig,118
richtige,264
form,272
eigenen,229
tätig,29
weite,32
re,173
unpü,1
nkt,6
lichkeit,5
se,237
üge,4
contragruppe,1
verkehrsunf,2
älle,6
passier,10
tte,79
unf,6
ällen,1
soziale,116
passende,28
istlautet,2
schmutzung,2
verschmutzenverpesten,1
cklich,11
atm,3
teile,140
sternzeichen,19
sternzeichenhaben,1
schütze,9
sternzeichenwidder,1
rechtigweil,1
feundin,2
widder,3
tageshoroskop,1
überzeugt,93
teiledie,1
positiv,95
auchsind,1
einverstande,9
stimmt,196
tageshoroskope,1
guten,1028
vera,15
partner,163
frustriert,46
schlect,20
zurzeit,192
lern,43
schlec,32
zeitschrift,97
tagebucheintrag,281
sporttag,1
schuldirektor,2
organiesiert,1
sportfest,26
müsen,2
festes,11
turniere,1
fußballspiel,67
tichtennisturnier,1
schwimfest,1
fußball,333
chulermanschaft,1
daumen,23
gedrückt,18
zuchauen,1
schülerinnen,31
schüler,536
disziplinen,3
teilgenommen,194
tausendmeterlauft,1
weitsprung,2
kugelstoßen,2
abschluss,115
gemeinsam,98
gepicknickt,1
organisiert,37
tischtennisturnier,1
schwimmfest,1
schülermannschaft,1
zugeschaut,4
tausendmeter,1
lauf,47
sommerferie,2
usbekistan,6
buchara,2
samarkand,1
orrientalischen,1
mussten,174
wier,1
vorsichtig,73
lebensmittel,180
vile,12
bakterien,8
habt,265
martina,3
amarkand,1
rientalische,1
ssen,109
wi,45
vi,32
kim,16
sva,4
vereinigten,68
wuchs,25
wünscht,56
aufwuchs,1
zeitarbeit,6
letzer,13
empfamgsdame,4
telefon,83
klingelt,29
seeeeeeehr,6
klingelte,9
neimand,1
zählte,8
sekunden,43
aufsichtsbeamtin,2
gebracht,202
merkwürdig,87
zeitlich,9
befristeten,1
job,496
letze,29
empfa,1
gsdame,1
vorbei,314
mitbringen,109
biest,5
lieblings,86
disneyfilm,4
kino,430
neun,142
lumieres,2
französisch,461
akzent,116
wirdt,1
los,279
nützliches,10
unternommen,13
sprachkentnisse,9
beobachtungen,13
auszutauschen,5
großes,238
warschau,12
zeitpunkt,63
aufgabe,290
länger,173
langweile,29
koffer,121
ursache,115
hierfür,12
tatsache,112
heimisch,4
fühle,515
ansicht,136
beigetragen,10
anrühre,2
vermisse,187
zielstrebigkeit,2
hundertprozentige,2
konzentration,22
jeweilige,12
gymnasiumzeiten,1
aufwies,1
ferner,14
erwähnen,31
entscheidung,174
erinnern,209
allgemeinen,100
bewege,18
letztens,39
studiengang,14
eng,68
geknüpft,5
einzigen,54
fremdsprachen,302
freude,202
emfinden,1
ehrlich,241
stehe,177
standpunkt,51
lohnt,86
anglistik,10
germanistik,58
beherrschen,88
profesionelle,1
zurechtkommen,14
bedarf,51
solchen,130
fachkräften,14
gedeckt,9
haltet,24
verpasst,28
psychologen,5
schulzeit,30
verfügte,7
entscheidun,1
kurzem,278
knüpft,2
verknüpft,11
empfinden,19
anders,558
gedacht,632
motto,20
übung,341
meister,84
fange,118
vorhandenes,4
spanischen,42
verfüge,2
sinvolle,2
notizen,57
beitrags,3
bezieht,86
traum,420
ehrgeizigen,8
pläne,93
versprochen,62
hindurch,19
mikroökonomie,4
angerührt,2
wissensdurst,1
befriedigt,3
lege,56
hoffend,1
absichten,6
verwirklichen,56
kennt,229
anreiz,3
schmackhaft,7
geheimnis,54
vorgenommen,20
versprechen,42
kontext,76
aufgefuehrten,1
staedten,5
vocabulary,15
training,67
nie,1122
betroffen,47
vorrat,10
wasservorrat,2
länder,395
wasser,660
mitteilen,37
anständig,16
anständiger,4
professor,203
begegnen,32
verabredung,31
supermarkt,197
entschlossen,68
sonya,2
beziehung,196
angelegenheit,47
gesetze,32
ausländer,304
einteilen,10
berei,1
konditorei,5
bestellung,11
angefangt,9
zurückgekommen,170
egsagt,1
forme,7
naja,185
rictig,1
beweist,15
quasi,18
altsprache,1
egal,248
korrekt,258
nachgedacht,39
nnte,100
bewiesen,14
veraltet,21
ungeheuer,19
aussieht,88
monate,599
veranstaltungen,57
matthias,28
eigentümlich,5
wunderschönes,7
kochen,375
ding,132
typish,1
muttern,7
einsatz,36
knopf,17
druckst,1
wirst,150
gerät,63
fähig,32
vershieben,1
brille,59
nirgendwo,24
vershoben,1
ngeheuer,1
stattfinden,62
igentümlich,1
lecker,275
ochen,26
dasdie,4
typi,1
mütter,60
dr,85
ckst,2
vers,27
hieben,1
hoben,1
hingelegt,4
verschieben,5
ende,1167
ära,14
steve,36
offiziell,35
applegeschäftsführer,3
abschied,64
gar,727
ideen,146
monaten,416
mitarbeiter,88
apple,39
signal,23
veröffentlicht,88
geschäftsführung,2
sowas,68
schwerer,85
charismatischten,1
fähigkeit,133
märkte,12
aufzumischen,2
weltberühmt,3
hassen,52
gehort,14
pple,1
kündigt,5
schwereres,2
geh,89
rt,63
longboards,7
überall,327
skateboards,3
mächtiger,6
cruiserboards,2
faszinazion,1
jünge,8
deustchländer,1
bremen,49
sieben,237
masterstudent,2
fahrräder,35
longboarder,4
fahrradweg,2
genauso,160
fahrradbenutzer,1
longboard,3
gemütich,1
staßenbahn,1
bevor,628
zuvor,121
live,104
bulgarien,33
skateshop,2
mitgebracht,99
eienen,1
fasziniert,29
skateboard,7
lbs,1
breiter,8
rädern,1
gany,1
lb,3
interessiert,271
weiße,119
seltsam,201
faszina,1
ion,11
rather,79
instead,99
gemütlicher,7
aßenbahn,1
too,197
whether,25
thats,120
intended,8
prufung,22
haisse,1
ina,12
japaner,595
muenchen,25
pr,58
fung,29
pru,3
isse,2
tudent,11
common,67
münchen,284
only,218
story,67
fairytale,7
nde,60
schluß,14
püfung,3
abbe,2
übernächesten,1
monat,773
brotchen,4
wohone,1
müchen,7
esse,531
glaub,37
übernäch,1
sten,50
übernächsten,2
tchen,4
brötchen,74
weis,27
ne,241
chen,193
erwähnt,61
argentinien,21
wm,67
toll,394
stand,282
klose,16
tor,126
schießen,13
fünfzehnte,8
weltmeisterschaft,48
finale,26
holland,32
spanien,240
lande,20
endete,33
geschossen,27
sg,5
eschichte,10
please,233
previous,18
journal,81
fliessend,42
geberstag,1
dreissigten,1
ungefahr,5
lehrbuche,1
hofftenlich,1
universitat,27
oberstufe,24
heisst,268
sam,136
weiss,596
letztes,285
gestudieren,3
vierzehn,30
vergebe,1
dreißigsten,5
ungef,8
lehrb,2
che,122
hoffen,73
tl,10
universit,27
deutschunterricht,86
ib,4
urlaub,650
erwarten,136
deutchen,12
froh,373
kannst,724
jemand,1010
sehenswurdigskeiten,1
kennenzulernen,112
wiederkommen,13
artikal,1
bprufung,1
nachste,27
wendungen,11
vorschlagen,47
assume,20
intend,10
walk,25
munich,11
deut,135
formal,33
saying,29
leave,67
sehensw,3
rdig,4
keiten,8
implies,13
boyfriend,30
need,176
wiederkomme,1
artik,1
bpr,1
chön,11
fahrprüfung,6
vierte,53
fahrprufung,1
denoch,2
fahrprufing,1
stressig,43
volkswagen,10
golf,35
durchgefallen,13
fahrpr,2
üfu,1
ng,37
welches,209
hilf,70
hunden,33
sätzen,41
bescheid,91
verwirren,14
leinen,3
stop,36
tangling,1
leashes,1
hör,41
cut,13
out,179
dude,5
pluralisieren,1
hey,33
dudes,3
verwickel,1
leine,16
pferd,71
stute,1
thoroughbred,1
vollblutpferd,3
amerikanische,112
tierschutzvereinigung,2
champs,2
tierarzt,25
grundlagen,17
tierarzthelferin,2
scooter,4
tolle,90
oment,6
dauert,313
tier,105
ärztin,42
möglicherweise,61
rief,108
ausschauen,1
schwedisch,58
warmblut,2
nemo,2
aufgeregt,166
trank,94
litre,1
cola,35
suche,347
mu,76
lit,4
tanz,53
zwo,2
hunde,199
vorwärts,17
bleibt,297
rammstein,63
biologieklasse,3
beendet,161
noten,155
mechaniker,16
frontscheibenwischer,4
klimatisierung,1
hundepark,2
mittagsschlaf,15
ritt,16
guild,2
wars,19
schlafengehen,7
klima,98
anlage,20
kühlte,2
kopfschmerzen,72
schlief,83
klassen,83
chef,161
rank,17
gekannt,62
niederländischen,4
miami,16
persönlicher,11
assistent,6
helfe,83
pferden,10
lucky,29
wallach,1
zwanzig,90
reiten,45
arthritis,4
erstaunlich,53
niederländer,7
persönliche,60
pflegen,29
öfter,79
fantastisch,51
einschreibung,2
weiterführen,6
grosser,41
wunschtraum,5
schnapsidee,1
maßnahme,67
nächstes,213
informatik,46
ekonometrik,1
hm,85
