ID,sentence,start_index,end_index,word,total_native,total_non_native,native_complex,non_native_complex,complex_binary,complex_probabilistic,split,count,synonyms,wikipedia_freq,learners_freq,subtitles_freq,news_freq,syllables,length,vowels,pos
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Se encuentra en el centro del casco viejo de Taüll, ya pocos metros al suroeste (justo a la entrada del pueblo) se encuentra la iglesia de San Clemente que pertenece a la misma época .",139,142,san,9,1,0,0,0,0.0,['San'],1,0,433790,400,3086,8119,1,3,1,2
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Se encuentra en el centro del casco viejo de Taüll, ya pocos metros al suroeste (justo a la entrada del pueblo) se encuentra la iglesia de San Clemente que pertenece a la misma época .",143,151,clemente,9,1,0,0,0,0.0,['Clemente'],1,1,7628,2,0,87,3,8,3,1
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Se encuentra en el centro del casco viejo de Taüll, ya pocos metros al suroeste (justo a la entrada del pueblo) se encuentra la iglesia de San Clemente que pertenece a la misma época .",156,165,pertenece,9,1,0,0,0,0.0,['pertenece'],1,0,42510,48,1377,502,4,9,4,7
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Se encuentra en el centro del casco viejo de Taüll, ya pocos metros al suroeste (justo a la entrada del pueblo) se encuentra la iglesia de San Clemente que pertenece a la misma época .",177,182,época,9,1,0,0,0,0.0,['época'],1,5,162503,318,1992,1647,2,5,3,6
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Las dos fueron erigidas y consagradas al mismo tiempo: la de Santa María fue consagrada un día más tarde que la de San Clemente, en el año 1123.",15,23,erigidas,9,1,3,1,1,0.4,['erigidas'],1,0,401,0,0,3,3,8,4,0
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Las dos fueron erigidas y consagradas al mismo tiempo: la de Santa María fue consagrada un día más tarde que la de San Clemente, en el año 1123.",26,37,consagradas,9,1,3,1,1,0.4,['consagradas'],1,0,578,0,0,8,4,11,4,0
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Las dos fueron erigidas y consagradas al mismo tiempo: la de Santa María fue consagrada un día más tarde que la de San Clemente, en el año 1123.",77,87,consagrada,9,1,0,0,0,0.0,['consagrada'],1,0,3119,0,12,18,4,10,4,0
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Las dos fueron erigidas y consagradas al mismo tiempo: la de Santa María fue consagrada un día más tarde que la de San Clemente, en el año 1123.",135,138,año,9,1,0,0,0,0.0,['año'],1,3,750447,3973,13434,24040,1,3,2,4
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Durante todo el siglo XVIII fue la única parroquia del municipio de Taüll, mientras que la de San Clemente ejercía de capilla del cementerio moderno de Taüll, pero en los siglos anteriores, habían compartido parroquialidad las dos iglesias.",41,50,parroquia,9,1,2,1,1,0.3,['parroquia'],1,3,33841,8,143,314,3,9,5,0
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Durante todo el siglo XVIII fue la única parroquia del municipio de Taüll, mientras que la de San Clemente ejercía de capilla del cementerio moderno de Taüll, pero en los siglos anteriores, habían compartido parroquialidad las dos iglesias.",16,21,siglo,9,1,0,0,0,0.0,['siglo'],1,2,320994,203,1235,1807,2,5,2,4
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Durante todo el siglo XVIII fue la única parroquia del municipio de Taüll, mientras que la de San Clemente ejercía de capilla del cementerio moderno de Taüll, pero en los siglos anteriores, habían compartido parroquialidad las dos iglesias.",35,40,única,9,1,0,0,0,0.0,['única'],1,0,74071,223,8189,2589,2,5,3,0
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Durante todo el siglo XVIII fue la única parroquia del municipio de Taüll, mientras que la de San Clemente ejercía de capilla del cementerio moderno de Taüll, pero en los siglos anteriores, habían compartido parroquialidad las dos iglesias.",55,64,municipio,9,1,0,1,1,0.1,['municipio'],1,3,294238,6,103,4885,4,9,5,4
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Durante todo el siglo XVIII fue la única parroquia del municipio de Taüll, mientras que la de San Clemente ejercía de capilla del cementerio moderno de Taüll, pero en los siglos anteriores, habían compartido parroquialidad las dos iglesias.",107,114,ejercía,9,1,1,1,1,0.2,['ejercía'],1,0,3464,0,6,58,2,7,4,2
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Durante todo el siglo XVIII fue la única parroquia del municipio de Taüll, mientras que la de San Clemente ejercía de capilla del cementerio moderno de Taüll, pero en los siglos anteriores, habían compartido parroquialidad las dos iglesias.",118,125,capilla,9,1,0,1,1,0.1,['capilla'],1,3,38353,17,298,120,3,7,3,0
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Durante todo el siglo XVIII fue la única parroquia del municipio de Taüll, mientras que la de San Clemente ejercía de capilla del cementerio moderno de Taüll, pero en los siglos anteriores, habían compartido parroquialidad las dos iglesias.",130,140,cementerio,9,1,1,1,1,0.2,['cementerio'],1,2,22712,22,764,356,4,10,5,0
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Durante todo el siglo XVIII fue la única parroquia del municipio de Taüll, mientras que la de San Clemente ejercía de capilla del cementerio moderno de Taüll, pero en los siglos anteriores, habían compartido parroquialidad las dos iglesias.",141,148,moderno,9,1,0,0,0,0.0,['moderno'],1,6,24435,94,409,279,2,7,3,3
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Durante todo el siglo XVIII fue la única parroquia del municipio de Taüll, mientras que la de San Clemente ejercía de capilla del cementerio moderno de Taüll, pero en los siglos anteriores, habían compartido parroquialidad las dos iglesias.",171,177,siglos,9,1,0,0,0,0.0,['siglos'],1,0,40888,49,547,278,2,6,2,7
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Durante todo el siglo XVIII fue la única parroquia del municipio de Taüll, mientras que la de San Clemente ejercía de capilla del cementerio moderno de Taüll, pero en los siglos anteriores, habían compartido parroquialidad las dos iglesias.",178,188,anteriores,9,1,0,0,0,0.0,['anteriores'],1,0,49620,53,380,1604,4,10,5,0
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Durante todo el siglo XVIII fue la única parroquia del municipio de Taüll, mientras que la de San Clemente ejercía de capilla del cementerio moderno de Taüll, pero en los siglos anteriores, habían compartido parroquialidad las dos iglesias.",197,207,compartido,9,1,0,0,0,0.0,['compartido'],1,0,5697,10,158,525,4,10,4,0
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Durante todo el siglo XVIII fue la única parroquia del municipio de Taüll, mientras que la de San Clemente ejercía de capilla del cementerio moderno de Taüll, pero en los siglos anteriores, habían compartido parroquialidad las dos iglesias.",208,222,parroquialidad,9,1,5,1,1,0.6,['parroquialidad'],1,0,10,0,0,0,5,14,7,4
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Durante todo el siglo XVIII fue la única parroquia del municipio de Taüll, mientras que la de San Clemente ejercía de capilla del cementerio moderno de Taüll, pero en los siglos anteriores, habían compartido parroquialidad las dos iglesias.",231,239,iglesias,9,1,0,0,0,0.0,['iglesias'],1,0,26169,46,140,757,2,8,4,4
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",8,13,resto,9,1,0,0,0,0.0,['resto'],1,4,92641,199,6260,4180,2,5,2,6
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",32,36,vall,9,1,0,0,0,0.0,['Vall'],1,0,1204,0,0,57,2,4,1,6
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",97,102,canje,9,1,1,1,1,0.2,['canje'],1,1,794,1,14,130,2,5,2,6
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",76,82,objeto,9,1,0,0,0,0.0,['objeto'],1,4,46042,116,888,930,3,6,3,6
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",89,94,venta,9,1,0,0,0,0.0,['venta'],1,4,41781,93,1409,2679,2,5,2,7
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",124,130,condes,9,1,1,0,1,0.1,['condes'],1,0,7369,0,8,46,2,6,2,4
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",134,141,pallars,9,1,0,0,0,0.0,['Pallars'],1,0,1239,0,0,8,2,7,2,4
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",142,148,sobirà,9,1,1,0,1,0.1,['Sobirà'],1,0,121,0,0,4,3,6,2,6
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",150,155,artau,9,1,2,0,1,0.2,['Artau'],1,0,45,0,0,0,2,5,3,6
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",163,169,esposa,9,1,1,0,1,0.1,['esposa'],1,1,66511,386,13388,1507,3,6,3,0
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",170,175,lucía,9,1,0,0,0,0.0,['Lucía'],1,0,8924,10,387,322,2,5,3,2
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",199,204,jussà,9,1,1,0,1,0.1,['Jussà'],1,0,212,0,0,2,1,5,1,4
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",227,234,valença,9,1,1,0,1,0.1,['Valença'],1,0,199,0,0,3,2,7,3,6
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",206,211,ramón,9,1,0,0,0,0.0,['Ramón'],1,0,31912,15,390,756,2,5,2,6
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",212,214,iv,9,1,0,0,0,0.0,['IV'],1,0,43979,10,0,170,1,2,1,7
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",261,266,erill,9,1,1,0,1,0.1,['Erill'],1,0,168,0,0,7,2,5,2,6
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",249,257,castillo,9,1,0,0,0,0.0,['castillo'],1,1,74688,137,886,777,3,8,3,4
33EEIIWHK786A8MNJDVD91WAWKVVQO,"Como el resto de iglesias de la Vall de Boí, la de Santa María de Taüll fue objeto de la venta y canje del año 1064 por los condes de Pallars Sobirà, Artau I y su esposa Lucía, los condes de Pallars Jussà, Ramón IV y su esposa Valença, junto con el castillo de Erill y otras posesiones.",275,285,posesiones,9,1,1,0,1,0.1,['posesiones'],1,0,7499,5,124,29,4,10,5,4
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Naxos (latín ""Naxus"") fue una antigua ciudad griega de Sicilia en la costa este de la isla entre Catania y Mesina.",0,5,naxos,10,0,2,0,1,0.2,['Naxos'],1,0,688,2,0,1,2,5,2,4
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Naxos (latín ""Naxus"") fue una antigua ciudad griega de Sicilia en la costa este de la isla entre Catania y Mesina.",14,19,naxus,10,0,1,0,1,0.1,['Naxus'],1,0,3,0,0,0,2,5,2,6
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Naxos (latín ""Naxus"") fue una antigua ciudad griega de Sicilia en la costa este de la isla entre Catania y Mesina.",7,12,latín,10,0,0,0,0,0.0,['latín'],1,1,18861,77,302,35,2,5,2,6
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Naxos (latín ""Naxus"") fue una antigua ciudad griega de Sicilia en la costa este de la isla entre Catania y Mesina.",30,37,antigua,10,0,1,0,1,0.1,['antigua'],1,0,78545,190,1197,459,3,7,4,4
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Naxos (latín ""Naxus"") fue una antigua ciudad griega de Sicilia en la costa este de la isla entre Catania y Mesina.",45,51,griega,10,0,1,0,1,0.1,['griega'],1,0,18857,24,159,62,2,6,3,7
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Naxos (latín ""Naxus"") fue una antigua ciudad griega de Sicilia en la costa este de la isla entre Catania y Mesina.",55,62,sicilia,10,0,2,0,1,0.2,['Sicilia'],1,0,9331,5,33,60,3,7,4,6
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Naxos (latín ""Naxus"") fue una antigua ciudad griega de Sicilia en la costa este de la isla entre Catania y Mesina.",69,74,costa,10,0,0,0,0,0.0,['costa'],1,3,107862,375,1592,1204,2,5,2,1
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Naxos (latín ""Naxus"") fue una antigua ciudad griega de Sicilia en la costa este de la isla entre Catania y Mesina.",86,90,isla,10,0,0,0,0,0.0,['isla'],1,2,139201,321,2515,1427,2,4,2,6
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Naxos (latín ""Naxus"") fue una antigua ciudad griega de Sicilia en la costa este de la isla entre Catania y Mesina.",97,104,catania,10,0,0,0,0,0.0,['Catania'],1,0,1289,2,0,6,3,7,4,6
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Naxos (latín ""Naxus"") fue una antigua ciudad griega de Sicilia en la costa este de la isla entre Catania y Mesina.",107,113,mesina,10,0,0,0,0,0.0,['Mesina'],1,0,1039,0,0,2,3,6,3,6
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Estaba en la desembocadura del ""Acesines"" en el lugar donde después se construyó ""Tauromenium"".",13,26,desembocadura,10,0,6,0,1,0.6,['desembocadura'],1,0,9015,5,2,26,6,13,6,4
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Estaba en la desembocadura del ""Acesines"" en el lugar donde después se construyó ""Tauromenium"".",0,6,estaba,10,0,0,0,0,0.0,['Estaba'],1,0,275856,5015,57912,8519,3,6,3,2
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Estaba en la desembocadura del ""Acesines"" en el lugar donde después se construyó ""Tauromenium"".",32,40,acesines,10,0,2,0,1,0.2,['Acesines'],1,0,4,0,0,0,3,8,4,4
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Estaba en la desembocadura del ""Acesines"" en el lugar donde después se construyó ""Tauromenium"".",71,80,construyó,10,0,1,0,1,0.1,['construyó'],1,0,30210,17,430,162,3,9,3,7
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Estaba en la desembocadura del ""Acesines"" en el lugar donde después se construyó ""Tauromenium"".",82,93,tauromenium,10,0,2,0,1,0.2,['Tauromenium'],1,0,7,0,0,0,4,11,6,6
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Se cree que fue la primera ciudad griega de Sicilia, y fue fundada un año antes de Siracusa, el 736 a. C., por colonos de Calcis en Eubea, y algunos jónicos.",59,66,fundada,10,0,2,0,1,0.2,['fundada'],1,0,44463,8,49,147,3,7,3,0
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Se cree que fue la primera ciudad griega de Sicilia, y fue fundada un año antes de Siracusa, el 736 a. C., por colonos de Calcis en Eubea, y algunos jónicos.",3,7,cree,10,0,0,0,0,0.0,['cree'],1,0,38412,224,10024,1825,1,4,2,7
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Se cree que fue la primera ciudad griega de Sicilia, y fue fundada un año antes de Siracusa, el 736 a. C., por colonos de Calcis en Eubea, y algunos jónicos.",83,91,siracusa,10,0,3,0,1,0.3,['Siracusa'],1,0,1928,0,21,4,4,8,4,7
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Se cree que fue la primera ciudad griega de Sicilia, y fue fundada un año antes de Siracusa, el 736 a. C., por colonos de Calcis en Eubea, y algunos jónicos.",111,118,colonos,10,0,3,0,1,0.3,['colonos'],1,0,11020,4,66,67,3,7,3,0
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Se cree que fue la primera ciudad griega de Sicilia, y fue fundada un año antes de Siracusa, el 736 a. C., por colonos de Calcis en Eubea, y algunos jónicos.",122,128,calcis,10,0,1,0,1,0.1,['Calcis'],1,0,294,0,0,0,2,6,2,6
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Se cree que fue la primera ciudad griega de Sicilia, y fue fundada un año antes de Siracusa, el 736 a. C., por colonos de Calcis en Eubea, y algunos jónicos.",132,137,eubea,10,0,2,0,1,0.2,['Eubea'],1,0,561,0,0,0,2,5,4,6
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"Se cree que fue la primera ciudad griega de Sicilia, y fue fundada un año antes de Siracusa, el 736 a. C., por colonos de Calcis en Eubea, y algunos jónicos.",149,156,jónicos,10,0,8,0,1,0.8,['jónicos'],1,0,161,0,0,0,3,7,3,0
3E9VAUV7BWFVRMABZSLBQ0LZB1SAYN,"El fundador fue Teocles o Tucles, supuestamente ateniense, pero Tucídides no habla de él y otorga a la ciudad carácter únicamente calcídico.",3,11,fundador,10,0,1,0,1,0.1,['fundador'],1,1,37265,24,125,377,3,8,3,4
