Word,Level
edge,3
elementary school,3
embassy,3
essay,3
event,3
event,3
expert,3
fair,3
fan,3
fare,3
favor,3
festival,3
concept,4
control,4
copy,4
county,4
crash,4
critic,4
cycle,4
debit card,4
decade,4
dilemma,4
dimension,4
diplomat,4
dive,4
dive,4
dot,4
edge,4
electrician,4
element,4
environment,4
episode,4
equal,4
era,4
estate,4
extract,4
factor,4
faith,4
fate,4
fault,4
feature,4
female,4
comfort,5
command,5
commodity,5
complaint,5
component,5
component,5
convenience,5
criterion,5
critic,5
cut,5
cutback,5
debut,5
defect,5
deficit,5
delegate,5
deputy,5
design,5
destiny,5
developer,5
directory,5
divide,5
dock,5
domain,5
draft,5
drawback,5
dump,5
empire,5
empire,5
equivalent,5
exhibit,5
exterior,5
faculty,5
fair,5
comeback,6
compliment,6
constraint,6
contact,6
contest,6
crack,6
crackdown,6
creep,6
cricket,6
cushion,6
descendant,6
deterrent,6
drain,6
echo,6
embrace,6
enterprise,6
entity,6
ethic,6
exercise,6
feat,6
field,6
count,6
dancing,1
e-mail,1
cycling,2
east,2
common sense,3
cotton,3
credit,3
damage,3
design,3
design,3
dirt,3
diving,3
dust,3
economics,3
effort,3
energy,3
energy,3
entrance,3
entry,3
fashion,3
commerce,4
concrete,4
convenience,4
daytime,4
demand,4
ease,4
efficiency,4
electronics,4
evidence,4
fact,4
faith,4
fate,4
consent,5
contact,5
cover,5
crawl,5
day care,5
dedication,5
destiny,5
excess,5
exposure,5
comfort,6
comfort,6
command,6
counseling,6
custody,6
decay,6
dependence,6
depth,6
desperation,6
discretion,6
dismay,6
distress,6
DNA,6
doom,6
evidence,6
fever,6
December,1
evening,1
February,1
cost,2
danger,2
day,2
delay,2
exercise,2
fashion,2
custom,3
death,3
decrease,3
defense,3
diet,3
drama,3
duty,3
effect,3
emergency,3
entry,3
comparison,4
conflict,4
context,4
contrast,4
control,4
costume,4
crab,4
crisis,4
debate,4
decline,4
dialogue,4
disaster,4
disaster,4
disguise,4
error,4
evil,4
failure,4
fantasy,4
context,5
controversy,5
deduction,5
deficiency,5
density,5
fabric,5
conscience,6
deception,6
deduction,6
deficiency,6
denial,6
deprivation,6
drought,6
endeavor,6
famine,6
contents,3
earnings,4
content,4
distance,4
crawl,5
downside,5
drop,5
content,6
core,6
course,6
crush,6
field,6
die,1
eat,1
drink,2
compete,3
concentrate,3
cough,3
cycle,3
dive,3
dive,3
exist,3
fall,3
compete,4
cooperate,4
correspond,4
correspond,4
count,4
decline,4
demonstrate,4
differ,4
dip,4
emerge,4
fail,4
comply,5
daydream,5
deteriorate,5
emerge,5
exist,5
feed,5
consent,6
contrast,6
count,6
crawl,6
develop,6
drag,6
drain,6
drift,6
echo,6
experiment,6
expire,6
fall,6
fall,6
fall,6
complete,2
contact,2
cost,2
e-mail,2
contain,3
cover,3
cover,3
declare,3
defeat,3
delay,3
delete,3
deserve,3
direct,3
display,3
drag,3
employ,3
enter,3
expect,3
fax,3
feed,3
commit,4
concern,4
concern,4
confuse,4
congratulate,4
contain,4
cost,4
cover,4
cover,4
cut,4
deceive,4
declare,4
defeat,4
demand,4
demonstrate,4
disguise,4
distinguish,4
divide,4
edit,4
educate,4
enclose,4
encounter,4
expect,4
face,4
compile,5
complicate,5
compliment,5
concern,5
conclude,5
consider,5
constitute,5
consult,5
consult,5
convey,5
cover,5
cultivate,5
cure,5
demonstrate,5
detect,5
determine,5
determine,5
digest,5
direct,5
distribute,5
divide,5
doubt,5
draft,5
dump,5
eliminate,5
enclose,5
enforce,5
enrich,5
envision,5
exceed,5
exclude,5
exclude,5
exhaust,5
fascinate,5
feed,5
comfort,6
commemorate,6
commit,6
conceal,6
conceive,6
confine,6
confront,6
confront,6
connect,6
constrain,6
contain,6
contemplate,6
contradict,6
contrast,6
count,6
count,6
crave,6
crush,6
cultivate,6
curb,6
dazzle,6
dazzle,6
decide,6
deduce,6
defy,6
depict,6
devise,6
differentiate,6
disguise,6
display,6
dispute,6
disturb,6
drain,6
drain,6
dread,6
drive,6
earn,6
echo,6
embarrass,6
embody,6
emit,6
equate,6
escape,6
escape,6
execute,6
execute,6
fake,6
fake,6
cook,1
dance,1
draw,1
drink,1
drive,1
eat,1
feel,1
download,2
dream,2
dress,2
dry,2
earn,2
enter,2
compare,3
consider,3
continue,3
crash,3
decrease,3
develop,3
dial,3
direct,3
dream,3
enter,3
entertain,3
exercise,3
exit,3
explode,3
contribute,4
cool,4
decay,4
donate,4
double,4
escape,4
expand,4
export,4
fade,4
feature,4
feel,4
conquer,5
contradict,5
contribute,5
deepen,5
deliver,5
differentiate,5
diminish,5
dominate,5
donate,5
exaggerate,5
compensate,6
conceive,6
contract,6
convert,6
cross,6
crumble,6
debate,6
deepen,6
delegate,6
dim,6
dissolve,6
drain,6
devil,4
fantastic,2
cool,2
dumb,4
fed up,4
empirical,6
evidently,4
evident,4
deceased,6
due,6
dead,6
dead,6
dump,6
faraway,6
disabled,3
disorganized,4
dissatisfied,4
disrespectful,6
dishonestly,5
dishonest,4
dislike,4
comfortable,2
comparable,5
comfortable,6
comfortable,3
enjoyable,3
comfortable,4
desirable,4
favorable,4
cultural,3
critical,6
dental,4
fatal,4
facial,6
critical,4
criminal,4
exceptional,4
educational,4
economical,4
environmental,3
ecological,4
emotional,4
emotional,4
cynical,6
constitutional,6
digital,2
digital,3
electrical,3
dominant,6
damaged,3
detached,6
decaffeinated,6
depressed,6
excited,1
confused,3
delighted,3
disappointed,3
embarrassed,3
exhausted,3
experienced,3
concerned,4
convinced,4
determined,4
devoted,4
distinguished,4
fascinated,4
committed,6
conceited,6
detached,6
dignified,6
elated,6
developed,4
divorced,3
engaged,3
different,1
different,3
confident,3
competent,5
designer,4
delightful,4
dreadful,4
doubtful,4
compatible,6
compatible,5
domestic,4
economic,4
dynamic,4
energetic,4
enthusiastic,4
democratic,4
domestic,4
electric,2
electric,3
electronic,3
electronic,3
disgusting,3
exciting,1
confusing,3
disappointing,3
easygoing,3
embarrassing,3
depressing,4
distressing,4
encouraging,4
exhausting,4
fascinating,4
developing,4
education,3
expectation,4
decorative,4
extensive,4
creative,3
competitive,4
cooperative,4
decisive,4
expressive,6
competitive,4
competitive,4
criticize,4
faultless,6
fearless,6
especially,2
completely,3
exactly,3
extremely,3
consequently,4
deeply,4
desperately,4
entirely,4
exactly,4
extraordinarily,4
fantastically,4
exactly,2
fairly,3
densely,4
ecologically,4
environmentally,4
elegantly,4
cowardly,4
curiously,3
dangerously,3
excitedly,3
confidently,4
creatively,4
cruelly,4
desperately,4
eagerly,4
emotionally,4
enthusiastically,4
electronically,4
conscious,5
enormous,3
disastrous,5
fabulous,5
famous,1
dangerous,2
curious,3
conscientious,5
courageous,5
courteous,6
dirty,2
curly,3
faulty,4
fatty,5
comic,3
comedian,4
deaf,3
dizzy,4
dry,5
dumb,5
feeble,6
eyelash,4
complex,6
dear,1
complete,3
down,3
far,4
dark,1
cream,2
deep,2
double,2
excellent,2
extra,2
deep,3
equal,3
exact,3
extraordinary,3
FALSE,3
decent,4
deep,4
delicate,4
delicate,4
dense,4
distant,4
entire,4
extreme,4
faint,4
FALSE,4
fierce,4
delicate,5
dull,5
fake,5
crisp,6
dated,6
defective,6
desperate,6
dry,6
elaborate,6
feeble,6
down,1
down,2
else,2
deep,3
down,3
extra,3
elementary,3
field,4
dairy,4
dry,5
downstairs,3
downstairs,2
complex,5
extravagant,6
dry,2
dry,2
cool,3
damp,4
environmentally friendly,4
crisp,6
fertile,6
ecology,5
fat,1
fair,2
elderly,3
elegant,4
favorite,1
crazy,2
cruel,3
difficult,3
content,4
crazy,4
dear,4
decent,4
deep,4
desperate,4
desperate,4
down,4
eager,4
evil,4
expert,4
fierce,4
fierce,4
cool,5
corrupt,5
devastated,5
distant,5
FALSE,5
cool,6
defensive,6
diplomatic,6
eccentric,6
eminent,6
fearful,6
enterprise,5
contempt,6
consider,6
diplomatic,5
extreme,6
defeat,4
fellow,4
couple,3
down,5
executive,5
Dr.,2
drunk,4
disposable,6
disloyal,6
disorganized,4
disadvantaged,5
disgusted,5
disillusioned,6
dismiss,5
fashionable,3
considerable,4
cultural,3
essential,3
commercial,4
controversial,4
conventional,4
critical,4
critical,4
crucial,4
external,4
external,4
fatal,4
confidential,5
electrical,5
federal,5
commercial,6
continental,6
essential,6
ethical,6
ethical,6
exceptional,6
experimental,6
fictional,6
dominant,5
crowded,2
dressed,2
complicated,3
depressed,3
dressed,3
confused,4
detailed,4
divided,4
endangered,4
estimated,4
concerned,6
disturbed,6
engrossed,6
convenient,3
convenient,3
efficient,3
confident,4
dependent,4
consistent,6
doubtful,4
faithful,4
eventful,6
faithful,6
faithful,6
edible,5
eligible,5
feasible,5
compatible,6
dramatic,4
exotic,4
electric,5
ethnic,5
dynamic,6
demanding,4
entertaining,4
existing,4
convincing,5
comforting,6
corresponding,6
cunning,6
disturbing,6
condition,3
distribution,5
fascination,5
condition,6
diversity,5
expensive,1
communicative,4
effective,4
exclusive,4
comparative,5
comprehensive,5
conservative,5
conservative,5
constructive,5
decisive,5
distinctive,5
excessive,5
exclusive,5
exhaustive,5
compulsive,6
compulsive,6
conclusive,6
consecutive,6
disruptive,6
elusive,6
explosive,6
explosive,6
endless,4
countless,5
daily,2
daily,2
easily,2
correctly,3
definitely,3
differently,3
directly,3
comfortably,4
considerably,4
constantly,4
continuously,4
conveniently,4
critically,4
culturally,4
curiously,4
currently,4
deliberately,4
directly,4
dramatically,4
effectively,4
efficiently,4
equally,4
essentially,4
eventually,4
fairly,4
commonly,5
comprehensively,5
continually,5
easily,5
equally,5
equally,5
exclusively,5
conclusively,6
consistently,6
diplomatically,6
delicious,3
continuous,4
continuous,4
dusty,3
contradictory,6
difficult,1
easy,1
fast,1
correct,2
dark,2
dead,2
early,2
east,2
empty,2
common,3
common,3
complete,3
correct,3
cozy,3
direct,3
downtown,3
due,3
dull,3
duty-free,3
early,3
eastern,3
face-to-face,3
fair,3
fair,3
familiar,3
fancy,3
fancy,3
female,3
complex,4
compulsory,4
constant,4
contemporary,4
current,4
dead,4
deadly,4
definite,4
deliberate,4
direct,4
diverse,4
eastern,4
equal,4
expected,4
extreme,4
far,4
concrete,5
considerate,5
continual,5
corporate,5
cosmopolitan,5
customary,5
cutting-edge,5
dark,5
day-to-day,5
dedicated,5
deprived,5
deserted,5
devastating,5
direct,5
distinct,5
distinct,5
distressed,5
down-to-earth,5
downward,5
drastic,5
dual,5
empty,5
equivalent,5
excess,5
extinct,5
fair,5
feminine,5
complimentary,6
complimentary,6
concrete,6
constant,6
contrary,6
crude,6
crude,6
dazed,6
dazzling,6
dazzling,6
dead,6
deceptive,6
dedicated,6
deep,6
definitive,6
delicate,6
detrimental,6
devastating,6
dim,6
discreet,6
distant,6
distinct,6
dubious,6
dubious,6
due,6
eventual,6
explicit,6
explicit,6
exquisite,6
early,1
downtown,2
early,2
east,2
else,2
else,2
enough,2
even,2
ever,2
everywhere,2
far,2
fast,2
either,3
even,3
face to face,3
elsewhere,4
downward,5
drastically,5
exceptionally,5
decisively,6
downhill,6
fast,6
fall,3
cost,4
end,4
enemy,4
escape,4
faculty,4
fall,4
elite,5
exhaust,5
exhaust,5
fall,5
fiction,5
consensus,6
crystal,6
essence,6
exile,6
do,2
compose,4
correct,4
correct,4
drown,4
educate,4
elect,4
entitle,4
establish,4
consider,5
crowd,5
dictate,5
dissolve,5
divide,5
embrace,5
evolve,5
exhibit,5
concede,6
concede,6
drown,6
embrace,6
establish,6
establish,6
exhibit,6
goalkeeper,3
grant,4
graduate,2
joint,5
gender,4
guy,2
guts,4
granddad,2
grandma,2
grandpa,2
granny,2
insert,5
insert,5
inhabit,6
garment,5
infant,6
inquiry,6
infer,6
gang,6
heaven,4
junk,5
guts,6
get,4
hit,6
intolerance,6
impatience,6
intruder,6
installation,5
interaction,5
import,5
import,6
insomnia,6
invade,4
introvert,6
input,4
interfere,4
intervene,6
guidance,4
insurance,4
ignorance,6
independence,4
intelligence,4
innocence,6
influence,4
independence,4
freezer,3
heater,3
helper,4
firefighter,3
greeting,3
handwriting,3
funding,5
ironing,3
fighting,4
fishing,2
ice skating,3
illustration,5
infection,4
introduction,4
identification,2
information,2
invitation,2
graduation,3
introduction,4
graduation,3
institution,4
inflation,4
identification,4
introduction,4
invasion,4
impression,4
imagination,3
frustration,4
inspiration,4
irritation,6
generation,4
immigration,3
immigration,4
generosity,4
hostility,6
humanity,6
humility,6
integrity,6
identity,4
hospitality,5
imprisonment,6
investment,4
government,3
government,4
illness,3
fitness,3
illness,4
happiness,3
greatness,4
investor,4
instructor,3
inspector,4
friendship,3
fish,1
horse,1
insect,2
fly,3
frog,3
giraffe,3
goat,3
kangaroo,3
fox,4
horn,5
fur,3
group,1
guitar,1
instrument,2
film,3
flute,3
gallery,3
headline,3
hero,3
intermission,3
guest,4
image,4
issue,4
item,4
index,5
flashback,6
house,6
hip-hop,2
jazz,2
folk,3
harmony,6
graphics,3
foot,1
hand,1
head,1
finger,2
headache,2
heart,2
forehead,3
heart attack,3
human,3
fingernail,4
gum,4
heel,4
hip,4
jaw,4
gene,5
fist,6
flashback,6
joint,6
health,2
flu,3
health care,5
injury,4
immune system,6
hurt,2
freeze,4
have,1
have,2
infect,5
infect,6
heal,4
hat,1
jacket,1
glove,2
heel,3
helmet,4
hood,4
jewelry,2
gear,4
glasses,1
jeans,1
file,2
form,2
ID card,2
figure,3
form,3
guess,3
interview,3
interview,3
issue,3
joke,3
fight,4
first language,4
graph,4
handout,4
hint,4
hint,4
hyphen,4
idiom,4
insult,4
groan,6
inquiry,6
grammar,2
fluency,4
gossip,4
jargon,5
ID,2
ink,3
inquiry,3
implication,6
insist,3
joke,3
fight,4
gossip,4
insist,4
groan,6
invite,1
give,2
get,3
greet,3
inform,3
guarantee,4
highlight,4
highlight,4
indicate,4
insult,4
invent,4
justify,4
illustrate,5
illustrate,5
instruct,5
interpret,5
invite,5
imply,6
introduce,6
guess,2
forgive,3
hear,3
interrupt,3
inquire,4
interpret,4
gang,4
jury,4
guilt,4
justice,4
gram,2
foot,3
inch,3
grade,4
glass,1
gray,2
green,2
height,3
increase,4
increase,3
grade,2
grade,3
homework,1
gym,2
history,2
instruct,6
graduate,4
glass,1
fork,2
grape,2
fridge,3
frying pan,3
grill,3
fish,1
garlic,2
ham,2
honey,2
jam,2
flour,3
hunger,3
gum,4
food,1
fruit,1
ice cream,1
juice,1
flavor,3
junk food,4
have,1
grill,3
freeze,3
fry,3
garden,1
house,1
floor,2
garage,2
gate,2
gym,2
hall,2
hall,2
fire station,3
frame,3
hut,3
iron,3
frame,4
hook,4
furniture,2
heat,2
flesh,6
home,1
the first floor,3
the ground floor,3
fortune,4
grant,4
fund,5
finance,4
interest,5
interest,5
fund,5
flower,1
hill,2
island,2
flood,3
forecast,3
hedge,4
habitat,5
iceberg,5
grass,1
geography,2
gold,2
ice,2
heat,3
iron,3
global warming,4
ground,4
hail,6
fog,2
forest,2
jungle,3
frost,4
gas,4
harvest,4
grow,2
flood,3
freeze,3
fight,3
hug,3
jump,3
fight,4
glance,4
help,2
hiking,2
housework,3
habit,3
grip,4
hold,4
gaze,6
jump,2
fish,3
hide,3
jog,3
fight,4
freeze,4
hesitate,4
giggle,6
glare,6
grin,6
find,1
give,1
find,2
get,2
give,2
hear,2
hit,2
hold,2
join,2
finish,3
fix,3
follow,3
form,3
get,3
give,3
hand,3
handle,3
hide,3
hit,3
hold,3
hold,3
hug,3
imagine,3
install,3
invent,3
join,3
fix,4
forbid,4
force,4
found,4
free,4
gather,4
grip,4
guard,4
guard,4
identify,4
identify,4
ignore,4
implement,4
introduce,4
keep,4
grasp,5
imitate,5
impose,5
impose,5
inspect,5
force,6
haul,6
initiate,6
finish,1
hear,1
help,1
fill,2
follow,2
help,2
hurry,2
improve,2
join,2
jump,2
fight,3
fold,3
grab,3
hang,3
iron,3
fight,4
fight,4
fire,4
gather,4
hunt,4
invest,4
flee,5
form,6
girl,1
haircut,3
figure,4
grown-up,4
fringe,6
hair,1
grow,3
fool,3
head,3
hero,3
idea,3
figure,4
gentleman,4
idiot,4
joy,4
fun,1
force,4
grief,4
guilt,4
honesty,4
honor,4
horror,4
humor,4
joy,4
hatred,5
initiative,5
fulfillment,6
hypocrisy,6
heart,3
hope,3
freedom,4
image,4
honor,4
hate,2
interest,3
impress,4
inspire,4
inspire,4
inspire,4
irritate,5
hope,2
hurt,3
judge,3
friend,1
husband,1
girlfriend,2
girlfriend,2
grandchild,2
granddaughter,2
grandfather,2
grandmother,2
grandparent,2
grandson,2
guest,2
groom,3
funeral,4
gang,4
host,4
folks,4
football,1
game,1
game,2
goal,2
goal,2
hobby,2
final,3
foul,6
football,2
golf,2
hockey,2
ice hockey,2
gymnastics,3
guarantee,4
goods,4
hold,4
file,2
folder,3
hard drive,4
hit,4
icon,4
IT,2
hardware,3
flash,4
go,4
generate,4
Google,4
flight,2
gas station,2
guest,2
guidebook,2
helicopter,2
highway,2
garage,3
gate,3
harbor,3
jet,3
horn,4
journey,4
itinerary,5
gas,2
gasoline,4
fly,1
go,1
go,1
fly,2
go,3
fly,6
holiday,1
job,1
guide,2
job,2
guard,3
head,3
industry,3
firm,4
fisherman,4
giant,6
janitor,6
industry,4
job,4
head,4
haunt,4
indifference,6
inconvenience,5
interference,5
interference,6
intruder,6
installation,5
integration,5
inclusion,5
inhibition,6
intrusion,6
intervention,6
impossibility,6
inferiority,6
insecurity,6
inequality,6
inability,5
import,4
inferior,6
influx,6
input,4
inaccuracy,5
injustice,5
insight,5
intrude,6
invade,5
inherit,6
invade,6
integrate,5
inherit,6
interval,6
interact,4
interfere,5
importance,3
inheritance,6
innocence,5
foreigner,3
hairdresser,3
gardener,4
follower,6
founder,6
further,6
jogging,3
gardening,4
hunting,4
housing,5
generation,3
generation,4
generation,4
institution,4
foundation,5
foundation,6
fraction,6
imitation,6
inspiration,6
institution,6
foundation,5
industrialization,5
isolation,5
hesitation,6
implementation,6
isolation,6
invention,3
intention,4
interruption,4
introduction,4
investigation,4
generalization,5
indication,5
innovation,5
inspection,5
illustration,6
inclination,6
indication,6
inspection,6
intuition,6
invasion,6
impression,4
introduction,5
invitation,6
journalism,4
guitarist,3
journalist,3
flexibility,4
humanity,5
humanity,6
individuality,6
intensity,6
identity,4
imperative,4
generalize,5
improvement,3
fire department,4
investment,4
judgment,4
harassment,5
judgment,6
improvement,3
involvement,4
friendliness,4
forgiveness,6
goodness,6
homelessness,6
inspector,4
inventor,4
investigator,4
indicator,6
hardship,5
gambling,4
group,1
hospital,1
hotel,1
hour,1
first name,2
folder,2
friend,2
gift,2
grocery store,2
housewife,2
idea,2
fifth,3
figure,3
film-maker,3
fine,3
finish,3
fire,3
flag,3
floor,3
fountain,3
goal,3
guide,3
gun,3
hair dryer,3
hairstylist,3
handkerchief,3
herb,3
hit,3
hole,3
honeymoon,3
hostel,3
hot dog,3
indefinite article,3
infinitive,3
item,3
jar,3
judge,3
figure,4
flame,4
flash,4
flashlight,4
force,4
form,4
function,4
future,4
gap,4
gap,4
gap,4
gap,4
grave,4
gulf,4
hammer,4
handle,4
heart,4
highlight,4
icon,4
immigrant,4
individual,4
institute,4
interior,4
jewel,4
judge,4
junior,4
figure,5
flaw,5
fleet,5
fleet,5
footstep,5
format,5
formula,5
formula,5
function,5
gadget,5
garden,5
gathering,5
genius,5
gerund,5
gesture,5
gesture,5
giant,5
gift,5
glimpse,5
hazard,5
heading,5
historian,5
home,5
idol,5
implication,5
initiative,5
instance,5
instrument,5
jam,5
journal,5
jury,5
filter,6
fireplace,6
flood,6
forgery,6
framework,6
fraud,6
fringe,6
frown,6
gamble,6
gasp,6
glare,6
grin,6
gulf,6
head,6
heir,6
hierarchy,6
horn,6
hostage,6
hypothesis,6
idol,6
illusion,6
image,6
impulse,6
individual,6
instruction,6
instrument,6
journal,6
jug,6
handball,2
jelly,2
garbage,3
gas,3
interest,3
genetics,4
good,4
harm,4
harmony,4
heaven,4
hunger,4
justice,4
friction,5
geology,5
glamour,5
globalization,5
glory,5
glory,5
grace,5
greed,5
hate,5
hygiene,5
jealousy,5
junk mail,5
fire,6
flair,6
forgery,6
fraud,6
fulfillment,6
genius,6
give-and-take,6
glare,6
glue,6
good,6
grace,6
grasp,6
grasp,6
grasp,6
heritage,6
horizon,6
implication,6
infancy,6
instruction,6
Friday,1
January,1
July,1
June,1
fire,2
high school,2
history,2
fuel,3
height,3
jail,3
fortune,4
gender,4
habit,4
incident,4
income,4
gain,5
gain,5
fluid,6
force,6
fragrance,6
guarantee,6
illusion,6
incentive,6
instinct,6
intellect,6
interest,6
justification,6
groceries,3
folks,4
human rights,4
fumes,5
grounds,6
grounds,6
the first person,4
flow,4
help,4
flair,5
hunger,5
idea,5
film,6
flavor,6
glow,6
glow,6
firework,3
finish,1
grow,2
happen,2
happen,2
float,3
go,3
go,3
grow,3
hitchhike,3
flow,4
go,4
go,4
jump,4
keep,4
function,5
hop,5
flourish,6
fluctuate,6
fly,6
frown,6
gasp,6
gasp,6
gesture,6
glow,6
glow,6
hang,6
hop,6
hop,6
get,1
get,1
have,1
forget,2
hurt,2
include,2
keep,2
keep,2
figure,3
fill,3
fill,3
find,3
fix,3
forget,3
gain,3
give,3
give,3
give,3
give,3
guide,3
have,3
have,3
hide,3
hold,3
imagine,3
imagine,3
injure,3
install,3
intend,3
interview,3
introduce,3
involve,3
involve,3
keep,3
finance,4
fine,4
fix,4
fool,4
form,4
frighten,4
generate,4
grab,4
hang,4
hold,4
illustrate,4
imagine,4
insure,4
interrupt,4
involve,4
fill,5
fit,5
follow,5
foresee,5
gather,5
grasp,5
group,5
head,5
hit,5
