word,frequency
actualizaciones,48
actualizada,33
actualizadas,5
actualizado,59
actualizados,19
actualizamos,7
actualizar,62
actualizarlas,2
actualizarlo,4
actualizarlos,3
actualizarme,7
actualizarnos,5
actualizaron,2
actualizaste,3
actualízate,4
actualizo,8
actualizó,7
actualmente,435
actúalo,2
actuamos,93
actúan,217
actuando,784
actuar,1822
actuara,41
actuará,39
actuarán,25
actuarás,22
actuaré,27
actuaremos,34
actuaría,24
actuarían,3
actuarías,18
actuario,22
actuarios,3
actuarlo,4
actuaron,35
actúas,415
actuase,2
actuasen,2
actuaste,81
actué,116
actúe,124
actuemos,37
actúen,100
actúes,112
actuó,208
actúo,115
acuarela,13
acuarelas,9
acuario,131
acuarios,10
acuática,38
acuáticas,24
acuático,82
acuáticos,29
acuchillaba,3
acuchillada,3
acuchillado,21
acuchillan,4
acuchillando,2
acuchillar,10
acuchillaré,9
acuchillarlo,5
acuchillarlos,3
acuchillarme,9
acuchillaron,9
acuchillas,3
acuchillaste,10
acuchillen,3
acuchilles,2
acuchillo,2
acuchilló,20
acuclillada,2
acuclillas,2
acuclíllate,3
acuda,39
acudan,13
acudas,7
acude,60
acuden,40
acudes,22
acudí,68
acudía,9
acudíais,6
acudían,4
acudías,2
acudido,58
acudiera,11
acudieran,4
acudieras,5
acudieron,23
acudimos,19
acudió,107
acudir,225
acudirá,16
acudirán,5
acudirás,3
acudiré,3
acudiremos,7
acudiría,13
acudirías,3
acudiste,28
acudo,22
acueducto,9
acueductos,6
acuerda,306
acuerdan,130
acuerdas,1559
acuérdate,144
acuerde,35
acuerden,12
acuérdense,26
acuerdes,31
acuérdese,15
acuerdo,43715
acuerdos,116
acuesta,279
acuéstala,3
acuéstalo,11
acuestan,67
acuestas,296
acuestate,5
acuéstate,252
acueste,111
acuesten,18
acuéstense,17
acuestes,62
acuéstese,29
acuesto,208
acuífera,7
acuíferos,4
acumula,36
acumulaba,7
acumulaban,4
acumulación,37
acumulaciones,3
acumulada,28
acumuladas,14
acumulado,67
acumulador,6
acumulados,19
acumulamiento,2
acumulan,27
acumulando,47
acumular,45
acumularse,12
acumulas,2
acumulativa,2
acumulativo,5
acumule,4
acumulé,2
acumulen,5
acumules,2
acumulo,2
acumuló,16
acuna,10
acunado,2
acunó,2
acuña,8
acuñada,2
acuñado,3
acuñamos,2
acuñando,5
acuñar,3
acuñé,2
acuñó,6
acuoso,6
acupuntura,46
acupunturista,16
acupunturistas,2
acura,14
acurruca,6
acurrucaba,2
acurrucábamos,2
acurrucada,10
acurrucado,15
acurrucados,15
acurrucamiento,2
acurrucan,5
acurrucando,2
acurrucaremos,7
acurrucarme,13
acurrucarnos,14
acurrucaron,2
acurrucarse,20
acurrucarte,22
acurrucas,4
acurrúcate,5
acurruco,2
acurrucó,3
acurruquémonos,2
acurrúquense,3
acusa,204
acusaba,18
acusaban,9
acusación,418
acusaciones,368
acusada,215
acusadas,5
acusado,960
acusador,28
acusadora,23
acusadores,7
acusados,184
acusáis,2
acúsalo,3
acúsame,5
acusamos,29
acusan,154
acusando,142
acusándola,2
acusándolo,14
acusándome,12
acusándonos,2
acusándote,3
acusar,187
acusara,6
acusará,34
acusaran,15
acusarán,59
acusarás,10
acusaré,38
acusaremos,10
acusaría,8
acusarían,10
acusarla,17
acusarlo,61
acusarlos,31
acusarme,104
acusarnos,19
acusaron,112
acusarse,2
acusarte,47
acusas,65
acusaste,30
acuse,38
acusé,24
acúselo,2
acúseme,5
acusemos,2
acusen,36
acúsenlo,4
acuses,17
acuso,44
acusó,131
acústica,53
acústicas,4
acústico,27
acústicos,5
acv,25
adagio,14
adán,1573
adapta,38
adaptaba,6
adaptabilidad,4
adaptable,17
adaptables,6
adaptación,64
adaptaciones,3
adaptada,19
adaptadas,4
adaptado,49
adaptador,21
adaptadores,5
adaptados,16
adaptamos,13
adaptan,19
adaptando,45
adaptándome,4
adaptándonos,3
adaptándose,13
adaptar,65
adaptará,12
adaptarán,2
adaptaras,2
adaptarás,6
adaptaré,9
adaptaremos,7
adaptaría,6
adaptarla,3
adaptarlas,3
adaptarlo,2
adaptarme,24
adaptarnos,19
adaptaron,9
adaptarse,112
adaptarte,33
adaptas,13
adáptate,12
adaptativo,3
adapte,21
adapté,16
adapten,3
adaptes,3
adáptese,2
adapto,8
adaptó,15
adecuada,424
adecuadamente,115
adecuadas,82
adecuado,705
adecuados,88
adecuar,2
adecuarse,6
adecuarte,4
adelaida,62
adelanta,56
adelantaba,5
adelantábamos,4
adelantada,38
adelantado,376
adelantados,31
adelántalo,11
adelántame,3
adelantamos,27
adelantan,12
adelantando,53
adelantándose,11
adelantar,89
adelantarán,2
adelantaremos,11
adelantaría,5
adelantarle,2
adelantarlo,2
adelantarme,39
adelantarnos,23
adelantaron,37
adelantarse,29
adelantársenos,2
adelantarte,18
adelantas,24
adelantaste,12
adelántate,79
adelante,11217
adelanté,51
adelantemos,31
adelanten,14
adelántense,28
adelantes,27
adelántese,15
adelanto,234
adelantó,97
adelantos,23
adelgace,4
adelgacé,6
adelgaces,4
adelgazado,45
adelgazando,11
adelgazantes,3
adelgazar,64
adelgazaré,2
adelgazaste,6
ademán,6
ademanes,5
además,7669
adenoides,11
adenoma,10
adenovirus,2
adentra,10
adentradas,2
adentrado,10
adentrados,3
adentramos,12
adentran,3
adentrando,3
adentrándose,3
adentraré,2
adentraremos,2
adentrarnos,7
adentraron,7
adentrarse,17
adentrarte,3
adentras,3
adéntrate,3
adentre,5
adentré,3
adentremos,3
adentres,5
adentro,5524
adentró,11
adeptos,14
aderezada,2
aderezado,4
aderezas,2
aderezo,65
adherencia,8
adherentes,4
adherí,2
adherida,11
adheridas,2
adherido,19
adherimos,2
adherir,3
adherirnos,2
adherirse,7
adhesión,4
adhesiva,127
adhesivas,6
adhesivo,51
adhesivos,18
adhieran,4
adhiere,28
adhieren,12
adhiero,3
adhiriendo,2
adhirió,8
adicción,331
adicciones,47
adición,34
adicional,235
adicionales,151
adicionalmente,9
adicta,293
adictas,17
adictiva,21
adictivas,10
adictivo,35
adictivos,19
adicto,620
adictos,242
adidas,25
adiestra,4
adiestrado,16
adiestrador,4
adiestradora,4
adiestrados,9
adiestramiento,32
adiestrar,8
adiestraste,2
adiestré,2
adiestró,3
adinerada,26
adineradas,5
adinerado,46
adinerados,28
adiós,14958
adiposas,2
adiposo,11
adiposos,2
aditivo,11
aditivos,10
adivina,1404
adivinaba,4
adivinación,10
adivinaciones,3
adivinado,73
adivínalo,11
adivinamos,4
adivinan,18
adivinando,66
adivinanza,45
adivinanzas,29
adivinar,1041
adivinara,3
adivinará,6
adivinaras,3
adivinarás,37
adivinaré,35
adivinaría,8
adivinarían,3
adivinarías,11
adivinarla,6
adivinarle,2
adivinarlo,44
adivinaron,7
adivinas,46
adivinaste,72
adivine,127
adiviné,68
adivinemos,2
adivinen,245
adivines,8
adivino,137
adivinó,39
adivinos,12
adjetivo,32
adjetivos,21
adjudica,10
adjudicación,5
adjudicado,23
adjudicamos,3
adjudican,2
adjudicar,6
adjudicarse,4
adjudicárselo,2
adjudicarte,2
adjudico,2
adjudicó,7
adjunta,27
adjuntar,8
adjuntas,3
adjunté,2
adjunto,172
adjuntó,2
adjuntos,6
administra,36
administraba,11
administraban,2
administracion,2
administración,663
administraciones,9
administrada,14
administradas,6
administrado,23
administrador,259
administradora,58
administradores,39
administrados,2
administramos,9
administran,6
administrando,26
administrándola,3
administrar,87
administrara,8
administrará,8
administraran,2
administrarán,4
administraras,3
administrarás,3
administraré,7
administraría,3
administrarla,3
administrarle,29
administrarlo,4
administrarlos,2
administraron,8
administrarse,4
administrarte,3
administras,6
administraste,5
administrativa,57
administrativas,19
administrativo,73
administrativos,34
administre,16
administré,10
administremos,3
administren,3
adminístrenle,15
administro,37
administró,21
admira,92
admiraba,86
admiraban,10
admirable,197
admirablemente,20
admirables,23
admiración,125
admirada,13
admiradas,3
admirado,55
admirador,351
admiradora,178
admiradoras,44
admiradores,241
admirados,2
admiramos,18
admiran,42
admirando,43
admirándolo,5
admirándote,6
admirar,103
admirara,2
admiraran,2
admirarán,2
admiraras,2
admiraría,2
admirarías,2
admirarla,5
admirarlo,20
admirarlos,4
admirarme,9
admirarse,2
admirarte,7
admiras,38
admiraste,4
admiré,34
admiremos,2
admiren,16
admires,7
admiro,408
admisibilidad,4
admisible,29
admisión,182
admisiones,64
admita,66
admítalo,14
admitamos,7
admitámoslo,34
admitan,19
admitas,32
admite,232
admítelo,270
admiten,75
admites,143
admití,27
admitía,8
admitían,3
admitida,21
admitido,85
admitidos,6
admitiendo,23
admitiera,18
admitieran,9
admitieras,4
admitieron,31
admitimos,26
admitió,172
admitir,993
admitirá,32
admitirán,16
admitirás,8
admitiré,27
admitiremos,5
admitiría,25
admitirles,2
admitirlo,405
admitirme,2
admitirte,5
admitiste,23
admito,560
adn,1569
adobe,7
adobo,15
adoctrinamiento,10
adoctrinan,2
adoctrinando,3
adoctrinar,3
adolecentes,2
adolescencia,109
adolescente,879
adolescentes,577
adolfo,19
adoloridos,7
adonde,1135
adónde,8420
adonis,25
adopción,365
adopciones,26
adopta,50
adoptaba,4
adoptada,95
adoptadas,4
adoptado,192
adoptados,20
adoptamos,35
adoptan,14
adoptando,11
adoptar,250
adoptara,11
adoptará,10
adoptaran,3
adoptaras,3
adoptarás,2
adoptaré,7
adoptaremos,10
adoptaría,2
adoptarían,6
adoptarla,7
adoptarlo,14
adoptarlos,10
adoptarme,21
adoptaron,52
adoptarte,11
adoptas,7
adoptaste,13
adopte,28
adopté,18
adópteme,2
adopten,16
adoptes,6
adoptiva,77
adoptivas,9
adoptivo,84
adoptivos,103
adopto,7
adoptó,66
adoquines,2
adora,525
adoraba,209
adorábamos,7
adoraban,55
adorabas,13
adorable,1171
adorables,187
adoración,91
adoraciones,2
adorada,53
adoradas,5
adoradla,4
adorado,78
adoradora,5
adoradores,45
adorados,11
adoramos,94
adoran,426
adorando,22
adorándolos,2
adorándote,3
adorar,113
adorara,5
adorará,19
adoraran,4
adorarán,20
adorarás,5
adoraremos,2
adoraría,30
adorarían,6
adorarías,5
adorarla,10
adorarlas,2
adorarlo,7
adorarlos,4
adoraron,14
adorarte,11
adoras,70
adoratriz,6
adore,24
adoré,11
adoren,18
adores,11
adormece,10
adormecedora,2
adormecerá,2
adormecí,6
adormecida,10
adormecidas,4
adormecido,21
adormecidos,6
adormeciendo,2
adormeció,3
adormezca,2
adormilado,8
adorna,14
adornaban,2
adornada,3
adornado,13
adórnalo,2
adornamos,3
adornan,4
adornando,4
adornar,27
adornaré,3
adornarse,3
adornas,2
adornaste,3
adorne,2
adornemos,3
adornen,2
adornitos,4
adorno,98
adornó,2
adornos,150
adoro,1265
adoró,10
adosada,11
adosadas,2
adquiera,16
adquieras,3
adquiere,42
adquieren,17
adquieres,8
adquiero,10
adquirí,18
adquirida,17
adquiridas,6
adquirido,87
adquiridos,11
adquiriendo,25
adquiriera,3
adquirieran,3
adquirieron,13
adquirimos,20
adquirió,73
adquirir,133
adquirirá,2
adquiriré,2
adquirirla,4
adquirirlo,6
adquiriste,8
adquisición,81
adquisiciones,30
adquisitivo,4
adrede,61
adrenal,5
adrenales,6
adrenalina,269
adrián,180
adriana,124
adriático,7
adsl,4
aduana,169
aduanas,53
aduanero,3
aduaneros,4
aduce,2
aducen,2
aducida,3
aducir,2
aductor,2
adueña,5
adueñado,7
adueñan,2
adueñará,4
adueñaré,2
adueñaremos,2
adueñarnos,5
adueñaron,3
adueñarse,24
adueñarte,6
adueñas,4
adueñaste,2
adueñe,3
adueñó,5
adula,10
adulación,31
adulaciones,4
adulada,2
adulado,4
adulador,51
aduladora,7
aduladoras,3
aduladores,26
adulando,9
adulándola,2
adulándolo,3
adulándome,4
adular,18
adularla,2
adularle,2
adularlo,6
adularme,9
adularte,7
adulas,5
adule,2
adulen,4
adules,7
adulo,3
adulta,314
adultas,50
adultera,3
adúltera,18
adulteración,7
adulteraciones,4
adulterada,12
adulteradas,7
adulterado,14
adulteran,3
adulterar,11
adulterio,96
adulterios,2
adulteró,4
adúltero,19
adúlteros,9
adultez,23
adulto,815
adultos,966
advenedizo,3
advenimiento,22
adverbio,6
adverbios,5
adversa,15
adversaria,8
adversario,97
adversarios,50
adversas,18
adversidad,62
adversidades,16
adverso,16
advertencia,784
advertencias,78
advertí,388
advertía,3
advertían,3
advertida,22
advertido,154
advertidos,17
advertimos,30
advertir,89
advertirá,5
advertiré,7
advertiría,3
advertiríamos,4
advertirle,160
advertirles,79
advertirlo,10
advertirlos,5
advertirme,46
advertírmelo,5
advertirnos,25
advertírselo,18
advertírselos,7
advertirte,181
advertírtelo,27
advertiste,43
advierta,19
adviertan,5
adviertas,3
advierte,48
adviértele,4
adviérteles,2
adviérteme,4
advierten,16
adviertes,10
advierto,490
advirtiendo,34
advirtiéndole,2
advirtiéndome,4
advirtiéndote,3
advirtiera,11
advirtieran,2
advirtieron,52
advirtió,183
adyacente,31
adyacentes,19
aérea,690
aereas,5
aéreas,192
aéreo,584
aéreos,104
aero,13
aeróbic,23
aeróbica,7
aeróbicas,2
aeróbico,2
aeróbicos,15
aerobics,15
aerobús,2
aerocito,19
aerodeslizador,5
aerodeslizadores,2
aerodinámica,20
aerodinámico,15
aeródromo,43
aeroespacial,41
aeroespaciales,2
aerogenerador,2
aerógrafo,10
aerolínea,154
aerolíneas,94
aeromodelismo,4
aeromoza,19
aeronauta,4
aeronáutica,37
aeronáuticas,2
aeronáuticos,2
aeronaves,23
aeroparque,9
aeroplano,17
aeroplanos,14
aeroportuaria,2
aeropuerto,1980
aeropuertos,107
aerosilla,2
aerosillas,2
aerosol,123
aerospace,11
aerostático,5
aerostáticos,3
aerotécnico,3
aerotransportada,9
aerotransportado,8
aerotransportados,6
aerotransportar,2
aerovías,2
afabilidad,2
afable,18
afamado,19
afán,44
afanaban,2
afanan,12
afanando,9
afanaron,20
afanaste,2
afanó,11
afanosa,4
afanosamente,4
afanoso,3
afasia,15
afásica,2
afásico,3
afección,86
afecciones,20
afecta,607
afectaba,31
afectaban,5
afectación,8
afectada,125
afectadas,54
afectado,307
afectados,90
afectan,106
afectando,163
afectándola,3
afectándome,4
afectándonos,3
afectándote,3
afectar,230
afectara,41
afectará,163
afectaran,4
afectarán,11
afectaría,67
afectarían,5
afectarla,4
afectarle,10
afectarlo,18
afectarlos,2
afectarme,22
afectarnos,12
afectaron,30
afectarse,2
afectarte,29
afectas,6
afectase,4
afecte,144
afecten,20
afectiva,8
afectivas,2
afectivo,17
afectivos,9
afecto,369
afectó,268
afectos,28
afectuosa,40
afectuosamente,17
afectuosas,8
afectuoso,50
afectuosos,16
afeita,30
afeitaba,9
afeitabas,4
afeitada,61
afeitadita,2
afeitado,69
afeitador,3
afeitadora,30
afeitados,8
afeitamos,10
afeitan,14
afeitando,13
afeitándome,10
afeitándose,12
afeitándote,8
afeitar,194
afeitarán,2
afeitaras,2
afeitarás,3
afeitaré,12
afeitaremos,4
afeitarme,74
afeitaron,6
afeitarse,55
afeitarte,53
afeitártela,2
afeitártelo,2
afeitas,21
afeitaste,34
afeitate,5
aféitate,10
afeite,17
afeité,34
afeitemos,3
afeiten,7
afeites,12
afeito,25
afeitó,31
afelpada,3
afeminada,7
afeminadas,2
afeminado,107
afeminados,25
aferra,39
aferraba,8
aferrabas,2
aferrada,11
aferrado,32
aferrados,11
aferramos,20
aferran,21
aferrando,16
aferrándonos,4
aferrándose,13
aferrándote,12
aferrara,3
aferrará,2
aferrarán,3
aferrarás,3
aferraré,7
aferrarme,42
aferrarnos,15
aferrarse,66
aferrarte,36
aferras,31
aferraste,4
aférrate,49
aferren,2
aférrense,4
aferres,15
aférrese,3
aferró,16
affaire,4
afgana,6
afganas,6
afganistán,345
afgano,10
afganos,18
afiancen,2
afianza,2
afianzada,2
afianzar,3
afianzara,2
afiánzate,2
afiche,52
afiches,45
afición,44
aficionada,49
aficionadas,3
aficionado,227
aficionados,199
aficionando,2
aficioné,2
aficiones,19
afiebrada,10
afila,11
afilaba,2
afilada,38
afiladas,42
afilado,96
afilador,9
afilados,53
afilan,4
afilando,7
afilar,16
afilarla,2
afilarte,2
afilé,2
afilen,3
afiliación,28
afiliaciones,8
afiliada,19
afiliadas,8
afiliados,11
afiliarme,4
afiliarte,2
afilies,2
afilió,2
afilo,4
afiló,3
afina,7
afinaba,2
afinación,20
afinada,5
afinadas,2
afinado,29
afinados,11
afinamento,2
afinamiento,2
afinamos,3
afinan,4
afinando,13
afinar,26
afinará,3
afinarla,5
afinarlo,7
afinas,3
afinasen,3
afiné,3
afinen,2
afinidad,52
afinidades,3
afino,4
afinó,3
afirma,248
afirmaba,23
afirmaban,11
afirmabas,2
afirmación,121
afirmaciones,67
afirmado,9
afirman,71
afirmando,47
afirmar,80
afirmarlo,17
afirmaron,11
afirmarse,2
afirmas,13
afirmaste,2
afírmate,3
afirmativa,14
afirmativamente,4
afirmativo,239
afirme,3
afirmé,2
afirmo,24
afirmó,48
aflicción,43
aflicciones,4
aflige,15
afligen,3
afligida,49
afligidas,4
afligido,55
afligidos,11
afligió,3
afligirte,2
aflija,5
aflijas,14
aflijido,6
afloja,68
aflojaba,2
aflójalo,3
aflojamos,8
aflojan,7
aflojando,10
aflojar,50
aflojaras,2
aflojarla,2
aflojarle,7
aflojarlos,3
aflojarnos,2
aflojarse,4
aflojarte,9
aflojas,6
aflójate,2
afloje,45
aflojé,6
aflojémosle,2
aflojen,9
aflojes,10
aflojo,4
aflojó,23
aflora,11
afloraba,2
afloramiento,3
afloramientos,2
afloran,2
aflorando,2
aflorar,12
afloraron,2
aflore,3
afloren,2
afloró,6
aflujo,2
afónica,4
afónico,2
aforo,2
afortunada,408
afortunadamente,427
afortunadas,48
afortunado,964
afortunados,296
afrenta,33
afrentada,2
afrentar,6
afrentas,7
áfrica,124
africanas,32
africano,130
africanos,91
afrikáans,2
afro,65
afroamericana,29
afroamericanas,7
afroamericano,74
afroamericanos,66
afrodisíaca,4
afrodisíaco,48
afrodisíacos,6
afrodita,83
afronta,15
afrontaba,2
afrontad,2
afrontado,7
afróntalo,31
afrontamos,8
afrontando,12
afrontar,169
afrontara,4
afrontará,2
afrontaré,3
afrontaremos,11
afrontarla,3
afrontarlo,68
afrontarlos,2
afrontaste,3
afronte,2
afronté,4
afrontémoslo,35
afronten,2
afróntenlo,2
afrontes,4
afrontó,3
afta,2
aftas,8
after,26
afuera,8936
afueras,417
agacha,30
agachabas,2
agachada,25
agachadas,7
agachado,50
agachados,23
agacháis,2
agachándome,2
agachándose,8
agachándote,2
agachaos,9
agacharé,4
agacharías,2
