trigram,frequency,probability
ava,2010253327,0.0003338807948806977
hos,2008994701,0.00033367175105338833
eon,2008495021,0.00033358875974411143
ndc,2007226363,0.00033337804971280213
bee,2000066853,0.00033218893446167923
etr,1998424502,0.00033191615816528504
ppo,1994629845,0.00033128590769961345
mod,1993052290,0.0003310238933005854
pac,1992318100,0.0003309019524797441
lls,1989389815,0.00033041559679993713
twa,1988708977,0.0003303025171549134
sag,1987408757,0.0003300865650252544
nsa,1985870541,0.0003298310843980716
omi,1985639773,0.0003297927563912288
org,1983780530,0.00032948395673778274
gto,1975249357,0.0003280670234666136
dir,1973299631,0.00032774319558983
yan,1969737663,0.0003271515921878078
tst,1966787806,0.0003266616536379166
ecu,1960986344,0.0003256980951062559
rte,1960850536,0.00032567553890282513
ume,1960793147,0.0003256660072260558
alc,1958788224,0.0003253330117394056
bet,1958556794,0.00032529457378170076
aus,1952299350,0.00032425528169419094
tud,1949393959,0.0003237727284540145
gam,1944309828,0.00032292831065016943
nly,1935827336,0.0003215194627534938
oti,1935736991,0.0003215044574504266
erp,1926607893,0.0003199882154644812
ows,1922013150,0.00031922507958279513
sol,1920937133,0.00031904636508624896
rog,1920821583,0.00031902717351206755
mag,1917937800,0.0003185482091211764
sat,1917633938,0.000318497741011147
nme,1915390605,0.00031812514826616204
dar,1915187778,0.0003180914609497061
ebe,1912698595,0.0003176780352448554
eop,1909093257,0.0003170792285665697
etw,1907942502,0.00031688810091665983
dco,1905339492,0.0003164557698088291
tso,1903894397,0.00031621575554754283
put,1902094372,0.0003159167913474925
ize,1891128461,0.0003140954750824748
ker,1885959452,0.00031323695998366336
ape,1885509321,0.0003131621982140585
loo,1875157830,0.00031144293030047765
ego,1871059497,0.0003107622426173149
udi,1864235593,0.00030962886780275375
mak,1863213099,0.0003094590428832297
orc,1860719957,0.00030904495963236263
anu,1858518061,0.00030867924911376755
kno,1856958470,0.00030842021833601686
pat,1855290502,0.00030814318733987536
umb,1847448735,0.00030684075676355764
sys,1843701710,0.0003062184174451072
mov,1840273740,0.0003056490696255788
cul,1838705267,0.000305388563646081
leg,1837123054,0.00030512577560488474
fri,1836468140,0.00030501700164890533
ats,1833718687,0.0003045603479820279
rco,1831831966,0.00030424698453736286
hre,1829194000,0.00030380884762540327
emp,1823810771,0.000302914752959122
cke,1820942336,0.00030243833770090536
cco,1820107350,0.0003022996557817413
ept,1820061238,0.0003022919970896717
ull,1819590602,0.00030221382966685536
ied,1818643788,0.0003020565743564533
uto,1818365086,0.00030201028504353686
bro,1816499268,0.00030170039335547164
bes,1816084936,0.00030163157740295137
sst,1814899296,0.00030143465574122575
ole,1811588815,0.00030088482154228577
unc,1811148469,0.00030081168495271873
cam,1807545558,0.00030021328137223093
req,1804952093,0.0002997825355830982
hal,1801655794,0.0002992350568571573
atc,1800064786,0.00029897080806394954
ros,1798667017,0.0002987386541266764
dep,1795861221,0.0002982726425120352
wee,1794257722,0.0002980063191021845
rot,1792356868,0.00029769060832287724
lif,1789470805,0.00029721126524925883
tod,1789467286,0.00029721068078236533
soc,1783976295,0.0002962986880423763
qua,1766765786,0.00029344021326805676
ndr,1765446794,0.00029322114331727675
lig,1765085011,0.000293161055171175
iso,1764990376,0.00029314533734666045
liv,1764694482,0.00029309619263310946
ino,1751194757,0.00029085403794885516
los,1747988361,0.0002903214911146808
rni,1746743277,0.00029011469646346454
tex,1737824715,0.0002886334221734244
rio,1728824840,0.0002871386426954015
avi,1726685427,0.0002867833099105111
oss,1722003005,0.0002860056115188064
loa,1721304260,0.0002858895577195735
lop,1721259907,0.00028588219117790613
cte,1721116354,0.0002858583486158251
lco,1718745283,0.0002854645400049572
efe,1718433865,0.00028541281692708254
fun,1717578501,0.00028527075044799927
eyo,1711568209,0.00028427250756812313
lik,1708708421,0.0002837975284807584
fie,1706136183,0.0002833703082610342
ndm,1704834744,0.00028315415366898724
hig,1704609141,0.00028311668351139275
nag,1703830586,0.000282987374155817
bel,1702366080,0.0002827441359425928
ndp,1697947969,0.0002820103366782222
cop,1692908057,0.0002811732631601298
nex,1688044981,0.0002803655601414917
dst,1685430040,0.00027993124742681057
ban,1684828573,0.00027983135042509576
ely,1680721387,0.0002791491923567645
ada,1679654127,0.000278971932300851
oup,1676807685,0.000278499169836152
inn,1676421223,0.0002784349827817056
rib,1675772230,0.0002783271922381947
hts,1674025591,0.00027803709486098503
eha,1670416742,0.0002774377050445172
lud,1667331336,0.0002769252533082243
ank,1664593562,0.00027647053939379055
eor,1662190406,0.00027607140182007
heo,1657788342,0.00027534026778452584
rip,1656640097,0.0002751495570177938
pea,1654877052,0.00027485673478583713
tus,1653945492,0.0002747020129957515
ito,1649215560,0.0002739164237196733
yto,1648888688,0.0002738621339036992
tia,1647914636,0.0002737003546634178
bri,1647317426,0.0002736011647022161
urr,1647003197,0.00027354897474840014
dge,1644970472,0.0002732113616577223
bec,1644917219,0.00027320251692470736
sla,1643847203,0.0002730247991277428
tou,1640758006,0.00027251171774837145
blo,1639428749,0.0002722909428948742
opl,1639129258,0.00027224120075949426
rpr,1639075077,0.00027223220189596573
orp,1638637153,0.00027215946757375197
dem,1638636686,0.00027215939001022844
nec,1636529447,0.00027180940097010404
ppi,1636372888,0.0002717833982555886
cel,1635585250,0.00027165258031439375
ewo,1634808814,0.00027152362290122986
mos,1633676336,0.0002713355308584279
abi,1632125811,0.0002710780058427847
teg,1629834742,0.00027069748467733134
ppe,1626952336,0.00027021874899087683
rdi,1625703052,0.00027001125676621567
wou,1623217412,0.00026959841951439237
aco,1622727070,0.00026951697914340804
rke,1621336702,0.0002692860544301982
imi,1619159339,0.00026892441857096606
nch,1619030206,0.000268902971011046
eam,1616773400,0.00026852814055010305
tht,1615341757,0.0002682903605169076
ndu,1611030413,0.00026757429406777384
fou,1610406595,0.0002674706848127096
owi,1605525901,0.00026666005563955893
ott,1602534019,0.00026616313720299547
fee,1599611465,0.00026567773337876307
epl,1599522251,0.0002656629159222592
arn,1592986909,0.000264577468057321
olu,1592408571,0.0002644814125261318
deo,1590822601,0.0002642180004888802
rob,1590658528,0.000264190749782254
roo,1588971265,0.0002639105141004887
rmi,1580536034,0.0002625095157320466
goo,1576785309,0.00026188656188460896
sul,1576608172,0.0002618571413923912
wan,1573192866,0.00026128989692288817
cro,1570108770,0.0002607776627630745
hro,1568891713,0.0002605755230858919
ddi,1566384093,0.0002601590351997068
gar,1561389349,0.00025932946358574795
oci,1558232906,0.00025880521339116756
ida,1557934828,0.0002587557059394252
van,1557092723,0.000258615841633272
fra,1556197455,0.0002584671475421062
epe,1556066449,0.0002584453888976475
rag,1554553869,0.00025819416612590145
orr,1552606927,0.0002578708006406585
had,1550563855,0.00025753146902797236
suc,1550515124,0.0002575233753490331
tak,1549709558,0.0002573895797657619
fte,1548906244,0.0002572561582147283
jus,1542775398,0.0002562378926517378
mas,1541530785,0.0002560311762284008
itu,1540167561,0.0002558047598327121
tfo,1538611962,0.0002555463920819119
sam,1537729580,0.00025539983821251075
ngc,1536241353,0.0002551526602041229
chn,1533115438,0.0002546334803719537
uca,1529113468,0.00025396879751495135
aso,1526909047,0.00025360266762184476
dwi,1524815293,0.0002532549182907454
opp,1523422108,0.0002530235257050606
igi,1522262532,0.00025283093298482753
lde,1520874590,0.00025260041120332656
inu,1515983891,0.0002517881203105767
mun,1512570150,0.0002512211357702263
nve,1511284654,0.0002510076291337585
cin,1511108616,0.00025097839117325883
tif,1511012788,0.0002509624752046682
tly,1510420239,0.00025086405938390144
gal,1508548076,0.00025055311386166764
yco,1507335143,0.00025035165913517233
lev,1505871214,0.00025010851675525233
alp,1502619728,0.0002495684809718799
dif,1497785854,0.00024876562808175107
mpo,1495911005,0.00024845423644469033
ryo,1493574996,0.0002480662512433762
erg,1493477807,0.0002480501092277716
gis,1492499295,0.0002478875892309273
rpo,1492318824,0.00024785761499826535
peo,1491566468,0.00024773265700618575
typ,1491291802,0.0002476870380281321
aid,1490251098,0.00024751418862945754
rum,1490064555,0.00024748320590490093
sep,1487813828,0.00024710938509847505
cei,1486813712,0.00024694327691670117
ibl,1486697341,0.0002469239489835202
num,1486493380,0.0002468900733222341
ntt,1486317155,0.0002468608043031072
nea,1483842253,0.00024644975051405817
inv,1476594648,0.0002452460036599278
uss,1476474211,0.0002452260004092166
ees,1475692603,0.00024509618398418193
rld,1475206556,0.00024501545696508953
mth,1472155942,0.00024450878379434334
mot,1470372065,0.0002442125015980998
cep,1470158756,0.000244177073337632
vet,1468340318,0.0002438750509423813
arm,1467813438,0.00024378754201460388
tti,1466696463,0.00024360202484825826
rri,1465689810,0.000243434830943244
twe,1463395337,0.00024305374441112242
sli,1460978249,0.00024265229288663177
oco,1460290962,0.0002425381421341922
tse,1460027352,0.00024249435943518786
lti,1458743859,0.00024228118547481775
apa,1457679926,0.00024210447799672595
ofs,1457166669,0.00024201923169824384
rid,1457115911,0.00024201080135707295
oce,1453336796,0.00024138313224532544
arl,1452478172,0.00024124052431637776
amo,1449207049,0.00024069722704497245
egr,1448661872,0.00024060667918830887
def,1448164386,0.0002405240522781125
edf,1446091748,0.0002401798100805519
xpe,1445974366,0.00024016031423147743
erl,1445601121,0.00024009832237422666
iou,1445045002,0.00024000595717265012
ras,1442998896,0.00023966612164619453
til,1439552547,0.00023909372127848888
dfo,1439254600,0.0002390442355843944
rme,1429739692,0.00023746391483397551
wat,1427117716,0.00023702843368377414
nno,1424579645,0.0002366068882240244
oru,1424339281,0.00023656696642794886
aga,1421594402,0.00023611107245177071
oro,1421144932,0.00023603642046693906
ype,1420776367,0.00023597520590581264
rus,1420576219,0.00023594196354156122
ife,1416957490,0.00023534093276660861
aft,1415971799,0.00023517722041744023
osi,1410533448,0.000234273970597961
tog,1407187661,0.00023371827246377184
pas,1406564208,0.00023361472383116172
apr,1403148964,0.00023304748965917145
onm,1402950604,0.00023301454426190088
nre,1402245860,0.00023289749409526414
ofc,1400373002,0.0002325864331412341
gui,1398732559,0.00023231397374249063
hit,1398391509,0.0002322573291178731
ebo,1398024930,0.0002321964444093328
sbe,1397881091,0.00023217255434582198
opi,1395469693,0.00023177204786726028
nyo,1393947509,0.00023151922997757015
clo,1393620108,0.00023146485230055974
eho,1392195933,0.0002312283126193849
eek,1389898086,0.00023084666570326255
erb,1389035073,0.00023070332881006494
byt,1386733514,0.0002303210653718884
rfo,1386283013,0.00023024624214938488
cks,1385769944,0.0002301610270756189
icl,1384500065,0.00022995011424974384
vat,1383917249,0.00022985331497239126
fol,1383233818,0.00022973980465880973
omt,1378968018,0.00022903130256324172
exc,1378306112,0.00022892136731356545
ndl,1376794651,0.0002286703303953158
esf,1375679180,0.00022848506302669905
aci,1375406869,0.0002284398351880413
onn,1375398152,0.00022843838739096522
nar,1374570516,0.00022830092622532982
bal,1373736352,0.0002281623808312543
heh,1370885427,0.00022768887378994733
ofe,1368791909,0.00022734116365583196
mmu,1367957548,0.00022720258554224007
llb,1365821383,0.00022684779221414708
vea,1364971547,0.0002267066438745885
eit,1364443767,0.00022661898546678716
aro,1363378271,0.0002264420183917205
oes,1363201757,0.00022641270137289704
rms,1362954705,0.0002263716687741549
sim,1361060722,0.00022605709919178577
yri,1359420665,0.00022578470390336366
sfr,1358926973,0.00022570270713451253
ism,1357265739,0.00022542679458112773
awa,1356820669,0.0002253528733875241
die,1355559892,0.00022514347230295754
tow,1354556318,0.00022497678978571398
twi,1354206851,0.00022491874719069504
ege,1349508089,0.00022413833490611174
pme,1347844067,0.00022386195929683064
mou,1347464977,0.00022379899664986904
exa,1344017241,0.00022322636591683764
ift,1341360848,0.0002227851684844329
rsh,1339980525,0.0002225559121343788
nks,1339435160,0.0002224653330529991
ils,1339172816,0.00022242176062256175
eld,1337808451,0.00022219515471942058
agr,1335870597,0.00022187329865024132
lre,1333398988,0.00022146279179199087
usa,1332298177,0.00022127995928687474
nia,1328955224,0.00022072473184867197
buy,1326755546,0.0002203593897152914
wes,1326027059,0.00022023839609953491
lef,1325863893,0.000220211296035555
fec,1325780470,0.0002201974403999606
geo,1325750580,0.00022019247600227752
alu,1323467412,0.0002198132671053452
tma,1323447943,0.00021981003352025013
gat,1322279319,0.00021961593802750993
iff,1321906640,0.00021955404017658534
erw,1318563437,0.0002189987712161537
tne,1317851858,0.00021888058583177978
ngf,1314517572,0.0002183267978862073
ily,1312732577,0.0002180303300025563
ruc,1312599565,0.00021800823818373318
dse,1312408490,0.00021797650274421173
lue,1312141160,0.00021793210219444187
dde,1312080869,0.0002179220885276399
aff,1312049255,0.00021791683779266656
ndw,1310430588,0.00021764799514614614
spi,1309527294,0.00021749796802534487
acy,1308310390,0.00021729585375976628
aph,1302193499,0.00021627990596759103
vai,1298775783,0.00021571226122380177
eem,1297651040,0.00021552545387876085
nov,1296472801,0.00021532976144109854
flo,1295111991,0.0002151037459840518
lbe,1294764661,0.0002150460583210452
tsi,1293937982,0.00021490875610250188
yer,1292494493,0.00021466900858001386
ebs,1289336666,0.00021414452851837448
tas,1289133974,0.00021411086362392213
mpu,1287446605,0.0002138306103367318
eer,1287184479,0.000213787074113678
dbe,1286694515,0.0002137056965243037
oks,1284333926,0.00021331362885744758
lse,1283816837,0.00021322774610624143
urt,1281214588,0.00021279554139207532
wed,1279487005,0.00021250860900523871
nua,1279208012,0.00021246227136044785
vac,1278543165,0.00021235184764327122
gor,1274583119,0.00021169412789796065
rav,1274571353,0.00021169217369578137
plo,1273715382,0.0002115500064007264
cem,1273191929,0.00021146306665966228
oom,1273099762,0.0002114477587425911
oke,1271902396,0.00021124888952224276
mmi,1270318440,0.00021098581198806689
omo,1267313407,0.00021048670931617623
sun,1266989322,0.00021043288239000948
eff,1264763412,0.00021006318341219857
ify,1263623531,0.00020987386181315544
ked,1261906175,0.00020958862801765722
uit,1260688533,0.00020938639117845903
rar,1260050978,0.00020928050035996313
ldi,1260007775,0.00020927332482054852
heg,1259121285,0.00020912608865788265
nni,1259093662,0.0002091215007837709
ntl,1258391498,0.00020900487912653605
gem,1256542353,0.0002086977566389583
uir,1256336973,0.0002086636452975012
oda,1256312084,0.00020865951151048431
opy,1255084835,0.0002084556790550753
ogi,1254678968,0.0002083882690452244
ewh,1254139279,0.0002082986326845289
sas,1253863701,0.00020825286223338433
lim,1253569605,0.0002082040161477033
edw,1253533173,0.00020819796519633526
ask,1252366124,0.00020800413129363693
pay,1249826456,0.0002075823205898892
tag,1249627438,0.00020754926590611225
fit,1249074504,0.00020745742969773145
ier,1247262482,0.00020715647292896233
eur,1246674884,0.00020705887941441603
ogy,1245794182,0.00020691260457439284
isl,1245648944,0.00020688848215248928
bje,1243888234,0.00020659604773815024
dso,1241708972,0.00020623409647606769
etu,1239201487,0.0002058176310118862
oar,1237594986,0.00020555080900311126
sci,1235500238,0.00020520289457962986
nas,1233505403,0.0002048715745979588
ysi,1233109639,0.00020480584258442082
dri,1227655710,0.00020390000543181656
dpr,1227479664,0.00020387076614260556
nol,1226611881,0.00020372663700528117
rty,1226591736,0.00020372329114407925
tbe,1224500674,0.00020337598892434023
cea,1224321046,0.00020334615470463403
ney,1224283015,0.00020333983817709018
ipp,1224089530,0.00020330770246328246
nad,1222675393,0.00020307282998264102
rew,1221696165,0.00020291019106613326
